DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
2018-05-11 00:00:00,29.23,543,2443,71415.94,1755,688,21549.74,49866.2,361,259
2018-05-12 00:00:00,17.04,555,2235,38093.56,1632,603,17125.84,20967.72,398,241
2018-05-13 00:00:00,24.96,542,1767,44100.14,1229,538,16067.71,28032.42,373,246
2018-05-14 00:00:00,20.6,479,1389,28611.06,955,434,18174.36,10436.71,315,214
2018-05-15 00:00:00,16.16,528,1624,26244.34,1102,522,16019.39,10224.95,369,237
2018-05-16 00:00:00,17.99,634,2430,43725.95,1727,703,18998.91,24727.04,385,324
2018-05-17 00:00:00,13.5,552,3854,52018.62,3328,526,29662.06,22356.56,356,253
2018-05-18 00:00:00,15.45,501,3354,51810.91,2841,513,36657.97,15152.93,326,234
2018-05-19 00:00:00,12.36,515,3616,44705.53,3051,565,27455.8,17249.73,327,251
2018-05-20 00:00:00,20.25,545,2623,53104.13,2034,589,20869.96,32234.17,377,250
2018-05-21 00:00:00,17.29,533,1803,31178.77,1268,535,18637.26,12541.51,352,261
2018-05-22 00:00:00,16.83,528,1827,30749.6,1412,415,18578.65,12170.96,355,243
2018-05-23 00:00:00,16.79,472,1687,28326.78,1334,353,16709.82,11616.95,315,203
2018-05-24 00:00:00,14.33,758,3002,43028,2179,823,31415.98,11612.02,538,285
2018-05-25 00:00:00,23.1,838,2263,52285.41,1248,1015,22807.12,29478.29,572,372
2018-05-26 00:00:00,18.15,748,2706,49105.88,2008,698,32187.25,16918.63,532,306
2018-05-27 00:00:00,14.51,752,2797,40576.71,2126,671,27323.48,13253.23,553,291
2018-05-28 00:00:00,23.7,626,2047,48516.25,1487,560,24568.19,23948.05,449,247
2018-05-29 00:00:00,12.61,643,4070,51311.4,3501,569,40719.83,10591.57,429,289
2018-05-30 00:00:00,13.49,705,4484,60481.49,3812,672,33401.78,27079.72,457,327
2018-05-31 00:00:00,13.42,672,3294,44200.67,2679,615,24132.29,20068.38,456,288
2018-06-01 00:00:00,12.05,708,2798,33708.56,2095,703,20838.88,12869.69,518,283
2018-06-02 00:00:00,16.68,606,2856,47632.85,2344,512,22672.84,24960.01,436,253
2018-06-03 00:00:00,25.52,570,2283,58260.63,1821,462,47701.68,10558.96,420,232
2018-06-04 00:00:00,23.14,587,2150,49757.85,1710,440,27211.88,22545.97,450,211
2018-06-05 00:00:00,22.73,556,2475,56248.57,1955,520,21305.1,34943.47,399,249
2018-06-06 00:00:00,27.35,612,1960,53603.46,1374,586,21065.57,32537.89,444,251
2018-06-07 00:00:00,29.7,584,2130,63251.61,1549,581,29369.92,33881.69,436,227
2018-06-08 00:00:00,33.4,579,2022,67539.75,1509,513,27079.51,40460.23,417,243
2018-06-09 00:00:00,13.14,540,2749,36132.86,2203,546,21374.27,14758.59,383,236
2018-06-10 00:00:00,19.87,520,2015,40044.2,1597,418,18003.84,22040.36,391,194
2018-06-11 00:00:00,12.9,630,3276,42276.2,2820,456,20534.31,21741.89,484,245
2018-06-12 00:00:00,13.21,662,2740,36185.97,2250,490,18310.99,17874.97,483,258
2018-06-13 00:00:00,23.49,684,2168,50917.29,1631,537,23523.04,27394.26,507,247
2018-06-14 00:00:00,24.35,539,1869,45506.05,1540,329,14481.89,31024.16,415,182
2018-06-15 00:00:00,9.63,615,5203,50113.16,4658,545,26309.79,23803.36,440,258
2018-06-16 00:00:00,12.23,502,2303,28173.59,1961,342,14583.42,13590.17,371,195
2018-06-17 00:00:00,25.4,602,2378,60411.98,1983,395,20482.91,39929.07,437,233
2018-06-18 00:00:00,37.53,715,2657,99729.94,2123,534,27152.33,72577.6,533,270
2018-06-19 00:00:00,36.51,705,2643,96487.65,2109,534,26131.91,70355.74,480,308
2018-06-20 00:00:00,24.34,646,1871,45533.18,1324,547,16299.4,29233.77,475,247
2018-06-21 00:00:00,24.22,732,2967,71863.75,2472,495,30088.69,41775.06,521,286
2018-06-22 00:00:00,11.65,717,5060,58962.91,4330,730,33053.36,25909.55,504,310
2018-06-23 00:00:00,16.75,590,2895,48488.66,2298,597,19293.52,29195.14,434,236
2018-06-24 00:00:00,18.41,564,2935,54035.17,2405,530,19237.19,34797.98,411,234
2018-06-25 00:00:00,18.2,567,2475,45043.33,1931,544,24848.43,20194.9,428,214
2018-06-26 00:00:00,17.68,584,2247,39721.41,1700,547,13435.53,26285.88,414,252
2018-06-27 00:00:00,16.03,658,2368,37967.99,1823,545,16868.98,21099.01,487,263
2018-06-28 00:00:00,16.14,626,2547,41096.7,2034,513,14582.97,26513.73,443,262
2018-06-29 00:00:00,18.8,722,3221,60564.87,2558,663,21071.89,39492.97,501,326
2018-06-30 00:00:00,15.4,546,2381,36665.86,2056,325,16822.69,19843.17,422,187
2018-07-01 00:00:00,15.24,380,1314,20020.92,1069,245,11343.42,8677.5,283,138
2018-07-02 00:00:00,26.07,267,689,17961.66,574,115,6424.74,11536.92,196,83
2018-07-03 00:00:00,50.72,278,616,31245.32,458,158,13191.91,18053.41,187,117
2018-07-04 00:00:00,139.07,295,748,104023.52,611,137,11368.4,92655.13,193,119
2018-07-05 00:00:00,35.34,366,948,33501.47,661,287,16826.55,16674.93,247,168
2018-07-06 00:00:00,13.58,297,1668,22645.59,1453,215,14157.47,8488.12,210,107
2018-07-07 00:00:00,14,272,1255,17567.16,1121,134,11908.85,5658.3,180,110
2018-07-08 00:00:00,12.63,441,1767,22322.22,1444,323,14277.45,8044.77,299,183
2018-07-09 00:00:00,13.29,519,2770,36809.21,2408,362,22512.19,14297.02,397,176
2018-07-10 00:00:00,15.72,480,2009,31586.37,1669,340,12585.21,19001.16,351,184
2018-07-11 00:00:00,16.79,612,2395,40208.21,1786,609,13955.84,26252.37,426,265
2018-07-12 00:00:00,15.06,566,2976,44827.17,2480,496,21927.44,22899.73,395,237
2018-07-13 00:00:00,12.48,581,3794,47345.67,3341,453,20558.35,26787.32,407,243
2018-07-14 00:00:00,11.96,315,1581,18910.35,1354,227,11660.64,7249.71,220,128
2018-07-15 00:00:00,23.27,419,1371,31901.69,1061,310,15410.36,16491.33,289,186
2018-07-16 00:00:00,25.93,546,2170,56275.22,1737,433,18852.62,37422.6,388,228
2018-07-17 00:00:00,22.51,623,1884,42418.14,1411,473,16630.14,25788,444,253
2018-07-18 00:00:00,26.23,553,1800,47208.02,1353,447,20289.73,26918.29,402,228
2018-07-19 00:00:00,16.99,560,1971,33490.58,1473,498,11610.2,21880.38,394,234
2018-07-20 00:00:00,15.57,620,1716,26723.05,1218,498,12859.72,13863.33,416,286
2018-07-21 00:00:00,13.59,541,2201,29915.69,1783,418,16629.56,13286.13,380,231
2018-07-22 00:00:00,25.23,566,2104,53092.9,1709,395,16468.6,36624.3,428,220
2018-07-23 00:00:00,19.79,629,2161,42770.1,1702,459,18079.48,24690.62,483,216
2018-07-24 00:00:00,28.25,654,1848,52211.37,1333,515,11011.45,41199.92,458,283
2018-07-25 00:00:00,17.15,603,2422,41542.34,1995,427,20320.54,21221.8,440,237
2018-07-26 00:00:00,13.14,707,3361,44163.95,2778,583,20141.94,24022.01,498,305
2018-07-27 00:00:00,101.67,725,4089,415721.05,3474,615,384039.54,31681.51,459,369
2018-07-28 00:00:00,295.09,586,3040,897060.38,2528,512,881896.15,15164.22,400,265
2018-07-29 00:00:00,14.01,563,2191,30689.46,1679,512,17903.14,12786.32,371,279
2018-07-30 00:00:00,96.75,588,1798,173964.94,1383,415,138936.15,35028.78,401,266
2018-07-31 00:00:00,46.54,594,2022,94111.36,1526,496,79027.15,15084.21,416,268
2018-08-01 00:00:00,13.48,578,2525,34035.58,2112,413,19467.78,14567.8,401,255
2018-08-02 00:00:00,100.24,730,2324,232951.42,1811,513,220724.32,12227.1,513,323
2018-08-03 00:00:00,26.59,658,1737,46194.89,1294,443,24904.35,21290.53,452,284
2018-08-04 00:00:00,27.1,662,1984,53761.15,1496,488,40826.8,12934.35,473,282
2018-08-05 00:00:00,32.78,644,1759,57666.62,1352,407,42653.68,15012.94,463,266
2018-08-06 00:00:00,27.95,666,1583,44249.93,1176,407,30422.36,13827.57,466,286
2018-08-07 00:00:00,38.34,617,1383,53018.14,1031,352,21171.58,31846.56,411,278
2018-08-08 00:00:00,23.28,406,1460,33993.72,1221,239,21317.3,12676.42,274,168
2018-08-09 00:00:00,23.99,431,1381,33134.96,1105,276,23136.74,9998.22,274,192
2018-08-10 00:00:00,14.63,493,1444,21132.72,1106,338,9428.47,11704.25,329,213
2018-08-11 00:00:00,11.22,535,1829,20521.51,1319,510,12716.97,7804.54,341,260
2018-08-12 00:00:00,10.7,592,2377,25435.06,1779,598,14644.66,10790.4,386,299
2018-08-13 00:00:00,13.19,730,2593,34192.91,1957,636,15583.48,18609.44,514,323
2018-08-14 00:00:00,24.09,794,3252,78348.73,2488,764,52925.63,25423.1,579,337
2018-08-15 00:00:00,19.6,810,3327,65210.84,2671,656,41816.99,23393.85,622,304
2018-08-16 00:00:00,14.13,824,3657,51676.01,3025,632,38117.51,13558.5,612,318
2018-08-17 00:00:00,11.43,808,5066,57891.83,4315,751,30813.32,27078.51,579,347
2018-08-18 00:00:00,14.85,893,5972,88665.99,5146,826,46092.97,42573.03,643,385
2018-08-19 00:00:00,10.95,757,6706,73427.4,6039,667,47689.69,25737.71,539,327
2018-08-20 00:00:00,13.72,792,3531,48430.36,2706,825,27164.57,21265.8,555,353
2018-08-21 00:00:00,23.03,863,3580,82445.62,2798,782,51293.19,31152.43,628,366
2018-08-22 00:00:00,19.86,696,2608,51791.4,2023,585,30076.7,21714.69,488,326
2018-08-23 00:00:00,23.9,816,4234,101186.29,3327,907,44307.14,56879.15,571,399
2018-08-24 00:00:00,17.88,905,5306,94878.07,4297,1009,54503.95,40374.12,629,428
2018-08-25 00:00:00,32.56,826,4823,157056.88,3931,892,132208.41,24848.47,616,364
2018-08-26 00:00:00,13.06,757,3857,50377.17,3149,708,35387.72,14989.45,578,329
2018-08-27 00:00:00,12.73,808,5036,64095.11,4345,691,28523.62,35571.5,592,333
2018-08-28 00:00:00,18.89,887,4212,79556.21,3391,821,38564.46,40991.75,623,411
2018-08-29 00:00:00,13.81,860,5042,69637.97,3986,1056,39556.1,30081.87,611,417
2018-08-30 00:00:00,8.09,936,8333,67406.22,7220,1113,43086.94,24319.28,678,419
2018-08-31 00:00:00,7.78,902,10616,82550.91,9582,1034,51155.13,31395.78,691,361
2018-09-01 00:00:00,8.34,922,9500,79217.93,8522,978,52963.67,26254.26,709,354
2018-09-02 00:00:00,9.35,894,8075,75485.71,7063,1012,55953.36,19532.34,680,387
2018-09-03 00:00:00,10.33,866,7327,75655.12,6395,932,37441.53,38213.59,662,343
2018-09-04 00:00:00,45.41,902,4978,226059.8,4125,853,26927.16,199132.64,680,356
2018-09-05 00:00:00,16.93,972,5597,94771.44,4468,1129,32666.74,62104.7,726,403
2018-09-06 00:00:00,7.12,1093,7273,51758.93,5955,1318,23945.84,27813.09,821,426
2018-09-07 00:00:00,9.52,1083,7958,75774.96,6456,1502,35204.32,40570.65,803,472
2018-09-08 00:00:00,16.15,999,6080,98217.06,4758,1322,25542.81,72674.25,695,481
2018-09-09 00:00:00,9.65,1024,9086,87643.33,7455,1631,35805.98,51837.36,652,560
2018-09-10 00:00:00,18.7,995,8009,149738.13,6781,1228,22861.47,126876.66,693,481
2018-09-11 00:00:00,7.44,1024,10666,79343.21,9222,1444,26408.68,52934.53,700,518
2018-09-12 00:00:00,16.94,1128,9386,158998.88,7817,1569,40781.76,118217.12,750,577
2018-09-13 00:00:00,37.06,1078,4406,163278.98,3179,1227,20901.22,142377.76,717,548
2018-09-14 00:00:00,31.37,992,4660,146175.87,3441,1219,23264.02,122911.85,702,468
2018-09-15 00:00:00,27.52,898,3749,103175.33,2763,986,13943.96,89231.37,571,481
2018-09-16 00:00:00,54.56,904,3252,177417.95,2461,791,16000.82,161417.13,603,459
2018-09-17 00:00:00,17.94,911,3841,68913.98,3057,784,19044.24,49869.74,613,448
2018-09-18 00:00:00,20.78,1009,4251,88322.71,3188,1063,13377.1,74945.6,656,533
2018-09-19 00:00:00,21.72,920,5357,116362.76,4464,893,17802.33,98560.43,609,477
2018-09-20 00:00:00,22.21,875,4439,98589.29,3703,736,19108.79,79480.5,575,452
2018-09-21 00:00:00,29.87,991,5275,157580.56,4608,667,94753.26,62827.3,686,443
2018-09-22 00:00:00,9.72,808,7064,68630.75,6274,790,45292.39,23338.36,512,425
2018-09-23 00:00:00,37.29,832,5463,203709.92,4617,846,21731.42,181978.5,530,449
2018-09-24 00:00:00,17.76,873,4801,85269.65,3942,859,22930.1,62339.54,562,462
2018-09-25 00:00:00,13.73,1079,4725,64890.22,3761,964,26492.39,38397.82,754,477
2018-09-26 00:00:00,14.41,1146,5803,83598.75,4848,955,36076.13,47522.63,703,573
2018-09-27 00:00:00,16.61,1309,6178,102634.9,5062,1116,51436.11,51198.79,755,709
2018-09-28 00:00:00,13.57,1093,3623,49167.79,2850,773,18907.21,30260.58,672,542
2018-09-29 00:00:00,19.96,770,4195,83731.53,3407,788,17910.96,65820.57,489,417
2018-09-30 00:00:00,10.58,780,4918,52043.3,4204,714,25528.06,26515.25,505,395
2018-10-01 00:00:00,16.55,748,4374,72407.7,3838,536,22415.52,49992.18,529,338
2018-10-02 00:00:00,28.36,865,3110,88207.8,2540,570,23320.89,64886.91,523,457
2018-10-03 00:00:00,41.62,815,3768,156822.62,3106,662,18473.93,138348.7,538,414
2018-10-04 00:00:00,28.05,793,4260,119477.94,3622,638,24462.01,95015.92,530,390
2018-10-05 00:00:00,15.37,894,7338,112784.22,6335,1003,31255.39,81528.83,561,501
2018-10-06 00:00:00,16.84,832,4429,74562.88,3713,716,20228.86,54334.02,599,398
2018-10-07 00:00:00,18.74,835,4443,83273.57,3559,884,19204.56,64069.02,576,430
2018-10-08 00:00:00,14.48,847,4215,61012.91,3353,862,14761.41,46251.51,554,437
2018-10-09 00:00:00,20.35,838,3674,74761.82,2901,773,17231.22,57530.59,582,394
2018-10-10 00:00:00,22.12,918,4290,94893.11,3426,864,28041.71,66851.4,639,423
2018-10-11 00:00:00,23.07,973,6261,144445.78,5463,798,39136.95,105308.83,658,468
2018-10-12 00:00:00,37.71,950,4659,175673.57,3940,719,45731.63,129941.94,661,454
2018-10-13 00:00:00,33.39,901,3948,131840.31,3197,751,38868.92,92971.39,602,441
2018-10-14 00:00:00,21.73,809,3300,71707.36,2676,624,20391.31,51316.05,565,375
2018-10-15 00:00:00,31.09,810,3085,95913.81,2525,560,39592.18,56321.63,567,366
2018-10-16 00:00:00,15.81,874,3336,52748.85,2545,791,20296.88,32451.97,582,456
2018-10-17 00:00:00,15.88,855,5478,87001.5,4578,900,35360.9,51640.6,537,456
2018-10-18 00:00:00,28,787,3450,96608.84,2707,743,27843.2,68765.64,518,398
2018-10-19 00:00:00,10.08,966,7969,80351.65,6706,1263,52272.66,28078.99,561,562
2018-10-20 00:00:00,11.06,808,4621,51126.12,3822,799,22485.07,28641.05,513,429
2018-10-21 00:00:00,8.96,785,5459,48900.38,4776,683,30107.69,18792.69,540,382
2018-10-22 00:00:00,44.93,731,4195,188476.6,3648,547,112765.57,75711.03,505,343
2018-10-23 00:00:00,18.81,903,5166,97175.92,4387,779,42560.01,54615.91,594,459
2018-10-24 00:00:00,22.08,841,4212,93004.51,3265,947,22237.61,70766.9,531,454
2018-10-25 00:00:00,17.4,848,3525,61318.64,2817,708,36121.98,25196.66,554,419
2018-10-26 00:00:00,11.99,804,4508,54046.47,3854,654,36319.52,17726.96,541,378
2018-10-27 00:00:00,10.91,828,5350,58350.19,4561,789,21443.32,36906.87,556,417
2018-10-28 00:00:00,14.54,808,4256,61873.52,3446,810,39458.79,22414.73,554,392
2018-10-29 00:00:00,14.57,820,4236,61703.39,3524,712,31384.94,30318.45,566,389
2018-10-30 00:00:00,35.21,832,3756,132255.64,3042,714,62155.56,70100.08,576,393
2018-10-31 00:00:00,11.28,849,3691,41644.82,2920,771,20677.64,20967.18,572,419
2018-11-01 00:00:00,27.95,933,3895,108860.2,2956,939,40227.57,68632.63,642,444
2018-11-02 00:00:00,32.48,908,3786,122969.92,2913,873,71062.1,51907.82,622,428
2018-11-03 00:00:00,10.54,773,4554,48018.46,3774,780,20723.05,27295.41,535,367
2018-11-04 00:00:00,12.67,865,4491,56912.69,3621,870,21630.69,35282,561,453
2018-11-05 00:00:00,64.13,875,4326,277425.75,3452,874,237774.87,39650.88,559,466
2018-11-06 00:00:00,27.7,844,3634,100671.18,2846,788,30272.4,70398.77,584,408
2018-11-07 00:00:00,24.14,828,5216,125927.39,4605,611,62977.91,62949.48,584,365
2018-11-08 00:00:00,33.26,900,3654,121546.15,2825,829,52551.84,68994.31,607,431
2018-11-09 00:00:00,22.43,914,3447,77313.44,2677,770,29453.72,47859.73,582,480
2018-11-10 00:00:00,15.99,828,4024,64334.29,3357,667,26451.58,37882.7,547,413
2018-11-11 00:00:00,57.39,800,3996,229312.47,3403,593,190078.09,39234.38,570,359
2018-11-12 00:00:00,23.57,873,3912,92202.75,3224,688,59848.15,32354.59,603,397
2018-11-13 00:00:00,28.6,978,5214,149130.72,4294,920,55072.4,94058.33,676,451
2018-11-14 00:00:00,26.81,939,5302,142126.66,4329,973,50022.18,92104.47,630,468
2018-11-15 00:00:00,12.37,957,10235,126557.97,9069,1166,72171.75,54386.22,624,498
2018-11-16 00:00:00,14.34,919,6394,91658.7,5429,965,45249.33,46409.36,589,499
2018-11-17 00:00:00,8.11,861,4801,38937.05,4050,751,15211.62,23725.43,547,470
2018-11-18 00:00:00,12.76,831,4537,57880.13,3783,754,20559.34,37320.79,523,456
2018-11-19 00:00:00,27.99,790,3934,110098.14,3319,615,63458.92,46639.22,526,395
2018-11-20 00:00:00,19.58,821,4021,78741.24,3326,695,56544.16,22197.08,529,436
2018-11-21 00:00:00,6.56,887,6145,40302.9,5283,862,17235.87,23067.03,579,464
2018-11-22 00:00:00,8.35,889,6607,55182.4,5628,979,24068.09,31114.31,594,458
2018-11-23 00:00:00,16.35,829,4507,73669.01,3730,777,38401.62,35267.39,537,431
2018-11-24 00:00:00,10.15,861,4526,45921.94,3756,770,18597.52,27324.42,555,447
2018-11-25 00:00:00,5.79,761,5113,29626.97,4436,677,21729.36,7897.61,505,379
2018-11-26 00:00:00,7.74,941,5725,44322.19,4742,983,24620.1,19702.09,570,527
2018-11-27 00:00:00,8.03,892,6169,49564.01,5218,951,22852.76,26711.26,560,486
2018-11-28 00:00:00,9.34,885,5115,47789.9,4208,907,32435.03,15354.87,582,446
2018-11-29 00:00:00,21.77,852,4431,96461.53,3745,686,73715.01,22746.51,579,408
2018-11-30 00:00:00,17.09,976,5920,101154.94,5150,770,80719.4,20435.54,693,425
2018-12-01 00:00:00,5.65,955,10711,60527.32,9495,1216,31259.02,29268.3,622,493
2018-12-02 00:00:00,7.27,880,7508,54617.29,6711,797,28242.49,26374.8,574,455
2018-12-03 00:00:00,5.29,866,7094,37493.78,6254,840,24618.85,12874.93,574,433
2018-12-04 00:00:00,6.94,855,6366,44192.96,5428,938,21938.8,22254.16,557,439
2018-12-05 00:00:00,4.06,2652,13552,55041.12,4685,8867,21940.5,33100.62,612,2265
2018-12-06 00:00:00,6.02,916,5511,33172.03,4507,1004,16136.66,17035.37,599,467
2018-12-07 00:00:00,5,959,6347,31740.9,4279,2068,18087.39,13653.51,577,546
2018-12-08 00:00:00,16.4,1088,4413,72353.54,2736,1677,25987.32,46366.22,582,681
2018-12-09 00:00:00,9.93,896,4385,43542.13,3339,1046,19058.52,24483.61,545,505
2018-12-10 00:00:00,10.26,858,3090,31709.93,2092,998,15854.94,15854.99,509,485
2018-12-11 00:00:00,53.25,797,3468,184655.46,2604,864,127722.67,56932.79,515,407
2018-12-12 00:00:00,227.31,802,3861,877650.89,2964,897,850695.97,26954.92,528,422
2018-12-13 00:00:00,8.34,861,5441,45389.88,4533,908,22504.88,22885,537,455
2018-12-14 00:00:00,38.86,858,4729,183749.83,3800,929,159155.16,24594.67,527,482
2018-12-15 00:00:00,18.93,925,6231,117979.45,5109,1122,88881.43,29098.02,569,506
2018-12-16 00:00:00,31.92,954,6051,193151.42,5124,927,174077.27,19074.15,608,505
2018-12-17 00:00:00,11.89,827,4713,56039.71,3993,720,42054.48,13985.23,564,394
2018-12-18 00:00:00,16.02,875,3666,58721.29,2906,760,30318.14,28403.15,576,431
2018-12-19 00:00:00,97.5,899,4034,393317.84,3231,803,370309.01,23008.84,620,426
2018-12-20 00:00:00,208.05,924,4896,1018608.44,3986,910,970689.85,47918.59,625,443
2018-12-21 00:00:00,409.66,987,6954,2848776.8,6233,721,2737235.99,111540.81,669,470
2018-12-22 00:00:00,122.83,943,3745,460007.26,3006,739,410234.01,49773.24,625,465
2018-12-23 00:00:00,189.35,1161,7151,1354033.5,6335,816,1295326.84,58706.66,868,462
2018-12-24 00:00:00,16.81,826,3959,66532.22,3134,825,23042.54,43489.67,546,421
2018-12-25 00:00:00,20.65,762,3118,64396.21,2444,674,20798.81,43597.4,520,357
2018-12-26 00:00:00,8.96,786,2911,26081.35,2188,723,9833.22,16248.13,497,414
2018-12-27 00:00:00,9.8,807,2832,27763.83,2256,576,11228.85,16534.98,551,400
2018-12-28 00:00:00,19.89,901,3185,63361.64,2398,787,44149.36,19212.28,562,473
2018-12-29 00:00:00,8.14,794,3060,24917.68,2272,788,9522.84,15394.84,492,441
2018-12-30 00:00:00,17.83,732,3033,54069.48,2469,564,32613.44,21456.04,499,353
2018-12-31 00:00:00,18.26,782,3362,61376.56,2722,640,32569.03,28807.53,503,385
2019-01-01 00:00:00,8.37,757,2428,20331.77,1805,623,8670.71,11661.06,442,419
2019-01-02 00:00:00,11.05,779,2629,29062.92,1979,650,12695.91,16367.01,526,373
2019-01-03 00:00:00,16.78,878,2675,44896.41,2038,637,11661.66,33234.75,585,419
2019-01-04 00:00:00,19.06,899,2722,51870.71,2093,629,32128.09,19742.63,579,441
2019-01-05 00:00:00,11.11,793,2772,30808.49,2175,597,10599.1,20209.39,533,377
2019-01-06 00:00:00,270.01,818,2715,733070.32,2061,654,712861.59,20208.73,515,432
2019-01-07 00:00:00,11.78,752,3151,37130.89,2236,915,9870.21,27260.68,497,356
2019-01-08 00:00:00,23.6,815,2333,55068.63,1685,648,26335.46,28733.17,520,411
2019-01-09 00:00:00,17.68,811,2382,42106.58,1758,624,19001.69,23104.88,513,415
2019-01-10 00:00:00,12.43,885,3445,42838.12,2037,1408,16887.47,25950.64,551,464
2019-01-11 00:00:00,7.15,1201,8385,59914.21,6768,1617,42920.46,16993.74,823,559
2019-01-12 00:00:00,12.12,982,5806,70386.39,4765,1041,37618.25,32768.14,677,463
2019-01-13 00:00:00,15.88,995,5425,86139.99,4254,1171,59304.42,26835.58,679,474
2019-01-14 00:00:00,23.23,921,4553,105746.97,3516,1037,43718.83,62028.14,618,432
2019-01-15 00:00:00,8.02,936,4159,33374.35,3262,897,9117.25,24257.09,638,439
2019-01-16 00:00:00,15.44,940,4392,67807.62,3539,853,54418.75,13388.88,646,433
2019-01-17 00:00:00,12.18,958,3709,45167.89,2714,995,10476.89,34691,647,467
2019-01-18 00:00:00,12.52,907,4561,57108.12,3624,937,20663.56,36444.55,613,432
2019-01-19 00:00:00,9.5,967,4197,39880.33,3078,1119,13749.53,26130.8,613,502
2019-01-20 00:00:00,13.65,947,4663,63637.09,3153,1510,13574.72,50062.37,602,508
2019-01-21 00:00:00,7.9,945,4298,33940.08,3181,1117,15834.87,18105.21,635,454
2019-01-22 00:00:00,10.26,841,2423,24850.18,1658,765,9583.76,15266.42,538,426
2019-01-23 00:00:00,9.14,981,3016,27579,2039,977,13062.25,14516.74,597,510
2019-01-24 00:00:00,7.33,923,3806,27879.33,2937,869,12628.43,15250.9,582,477
2019-01-25 00:00:00,13.87,994,3241,44968.32,2251,990,20477.66,24490.66,606,531
2019-01-26 00:00:00,5.16,1053,7130,36764.37,5651,1479,20697.07,16067.3,646,579
2019-01-27 00:00:00,8.86,1041,6767,59945.2,5696,1071,20439.9,39505.3,692,532
2019-01-28 00:00:00,12.83,1234,4817,61779.56,3797,1020,38977,22802.56,785,621
2019-01-29 00:00:00,7.84,1035,3231,25326.29,2304,927,7959.89,17366.4,647,564
2019-01-30 00:00:00,267.53,989,3326,889807.27,2331,995,869010.47,20796.79,610,518
2019-01-31 00:00:00,9.57,858,2981,28515.89,2222,759,13234.92,15280.97,549,436
2019-02-01 00:00:00,8.25,1049,3765,31063.84,2702,1063,10443.09,20620.75,638,588
2019-02-02 00:00:00,9.05,948,4115,37252.79,3217,898,14812.75,22440.05,577,498
2019-02-03 00:00:00,8.61,1042,4718,40623.33,3681,1037,17115.18,23508.16,646,543
2019-02-04 00:00:00,9.48,1002,3211,30452.99,2294,917,10853.12,19599.87,604,558
2019-02-05 00:00:00,18.62,987,3009,56023.89,2205,804,19996.96,36026.94,611,540
2019-02-06 00:00:00,21.43,942,2430,52084.96,1716,714,26181.56,25903.4,594,491
2019-02-07 00:00:00,12.72,1019,2752,35014.9,2079,673,20715.57,14299.34,605,560
2019-02-08 00:00:00,8.91,920,3146,28042.47,2476,670,8917.09,19125.38,542,488
2019-02-09 00:00:00,4.52,1099,5790,26149.09,4597,1193,14170.91,11978.19,614,645
2019-02-10 00:00:00,9.39,1027,5726,53750.82,4552,1174,31781.77,21969.05,613,566
2019-02-11 00:00:00,9.68,859,4550,44026.66,3298,1252,25732.97,18293.69,585,421
2019-02-12 00:00:00,7.34,932,3800,27897.65,2709,1091,9863.56,18034.09,601,477
2019-02-13 00:00:00,7.09,968,3745,26555.59,2574,1171,9274.23,17281.36,607,516
2019-02-14 00:00:00,6.83,1013,4568,31208.85,3512,1056,10820.79,20388.06,664,511
2019-02-15 00:00:00,9.61,1020,3652,35094.15,2664,988,16330.46,18763.69,620,550
2019-02-16 00:00:00,4.63,1171,6375,29527.71,5162,1213,12792.95,16734.76,792,548
2019-02-17 00:00:00,11.76,1098,5026,59094.31,3781,1245,26794.76,32299.56,690,577
2019-02-18 00:00:00,8.73,1043,4467,38990.82,3378,1089,14712.46,24278.36,653,547
2019-02-19 00:00:00,21.37,921,2768,59144.19,1744,1024,20869.53,38274.66,580,480
2019-02-20 00:00:00,14.89,1042,3690,54947.76,1914,1776,30511.62,24436.14,559,622
2019-02-21 00:00:00,16.19,966,3523,57028.22,2235,1288,28663.5,28364.72,586,527
2019-02-22 00:00:00,9.79,851,4255,41658.38,3069,1186,24625.49,17032.9,547,439
2019-02-23 00:00:00,7.34,973,4854,35640.29,3655,1199,15003.82,20636.48,569,553
2019-02-24 00:00:00,9.03,839,3878,35013.44,3140,738,12288.66,22724.78,525,423
2019-02-25 00:00:00,9.45,710,4134,39081.85,3306,828,20443.69,18638.16,460,338
2019-02-26 00:00:00,13.28,864,4557,60519.48,3710,847,19859.22,40660.26,582,415
2019-02-27 00:00:00,19.49,921,2837,55291.77,1975,862,21897.85,33393.92,604,441
2019-02-28 00:00:00,15.07,813,2382,35892.48,1518,864,6719.68,29172.8,528,395
2019-03-01 00:00:00,16.86,1082,3696,62332.87,2647,1049,19970.88,42361.98,671,583
2019-03-02 00:00:00,17.33,1205,5466,94733.76,4159,1307,54400.95,40332.81,737,672
2019-03-03 00:00:00,8.6,1122,6910,59448.99,5647,1263,32979.7,26469.28,645,657
2019-03-04 00:00:00,16.84,1091,5284,89006.8,4297,987,29952.36,59054.44,677,583
2019-03-05 00:00:00,20.09,1135,4795,96332.14,3759,1036,46463,49869.14,704,613
2019-03-06 00:00:00,14.19,1117,5035,71424.63,3952,1083,30075,41349.64,670,642
2019-03-07 00:00:00,10.63,1103,5637,59912.32,4671,966,30876.49,29035.83,673,606
