DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,ΔAverage USD,ΔActive market wallets,ΔNumber of sales,ΔSales USD,ΔPrimary Sales,ΔSecondary sales,ΔPrimary sales USD,ΔSecondary sales USD,ΔUnique buyers,ΔUnique sellers
2017-12-29 00:00:00,13.56,2256,8179,110874.15,5297,2882,65614.99,45259.17,1875,746,-1.2,-145,-1750,-31409.54,-1595,-155,-22871.62,-8537.93,-120,-49
2017-12-30 00:00:00,12.36,2111,6429,79464.61,3702,2727,42743.37,36721.24,1755,697,2.48,-179,343,21053.59,449,-106,14285.12,6768.47,-199,-11
2017-12-31 00:00:00,14.84,1932,6772,100518.2,4151,2621,57028.49,43489.71,1556,686,0.49,-43,452,10200.5,315,137,-16786.82,26987.32,-98,88
2018-01-01 00:00:00,15.33,1889,7224,110718.7,4466,2758,40241.67,70477.03,1458,774,0.61,167,-734,-7241.88,-493,-241,22689.61,-29931.48,216,-31
2018-01-02 00:00:00,15.94,2056,6490,103476.82,3973,2517,62931.28,40545.55,1674,743,-0.6,-455,-2816,-47100.47,-1768,-1048,-29004,-18096.48,-415,-167
2018-01-03 00:00:00,15.34,1601,3674,56376.35,2205,1469,33927.28,22449.07,1259,576,7.53,-429,-1121,2019.76,-671,-450,-242.2,2261.96,-394,-135
2018-01-04 00:00:00,22.87,1172,2553,58396.11,1534,1019,33685.08,24711.03,865,441,-1.99,16,-531,-16186.01,-369,-162,-6123.49,-10062.52,31,-45
2018-01-05 00:00:00,20.88,1188,2022,42210.1,1165,857,27561.59,14648.51,896,396,8.45,267,780,39966.54,428,352,6857.44,33109.1,78,228
2018-01-06 00:00:00,29.33,1455,2802,82176.64,1593,1209,34419.03,47757.61,974,624,-9.1,41,303,-19368.09,284,19,3324.19,-22692.28,71,-8
2018-01-07 00:00:00,20.23,1496,3105,62808.55,1877,1228,37743.22,25065.33,1045,616,2.85,-247,-635,-5790.21,-417,-218,-5668.25,-121.96,-149,-123
2018-01-08 00:00:00,23.08,1249,2470,57018.34,1460,1010,32074.97,24943.37,896,493,8.45,-231,-690,-902.41,-381,-309,1253.21,-2155.63,-159,-101
2018-01-09 00:00:00,31.53,1018,1780,56115.93,1079,701,33328.18,22787.74,737,392,7.69,-204,-446,-3793.12,-236,-210,6367.5,-10160.61,-146,-97
2018-01-10 00:00:00,39.22,814,1334,52322.81,843,491,39695.68,12627.13,591,295,-13.67,245,693,-527.48,383,310,-7607.58,7080.1,131,145
2018-01-11 00:00:00,25.55,1059,2027,51795.33,1226,801,32088.1,19707.23,722,440,-0.46,150,415,9474.56,257,158,-1117.89,10592.44,86,100
2018-01-12 00:00:00,25.09,1209,2442,61269.89,1483,959,30970.21,30299.67,808,540,-0.2,-140,11,-214.31,105,-94,2088.29,-2302.59,-12,-134
2018-01-13 00:00:00,24.89,1069,2453,61055.58,1588,865,33058.5,27997.08,796,406,4.23,-33,299,19092.83,204,95,14766.47,4326.36,-50,27
2018-01-14 00:00:00,29.12,1036,2752,80148.41,1792,960,47824.97,32323.44,746,433,-1.78,-158,-944,-30718.89,-662,-282,-17588.79,-13130.1,-96,-110
2018-01-15 00:00:00,27.34,878,1808,49429.52,1130,678,30236.18,19193.34,650,323,0.05,4,195,5439.57,135,60,-6813.06,12252.62,-9,19
2018-01-16 00:00:00,27.39,882,2003,54869.09,1265,738,23423.12,31445.96,641,342,-7.3,-17,228,-10042.71,168,60,3024.48,-13067.18,-18,15
2018-01-17 00:00:00,20.09,865,2231,44826.38,1433,798,26447.6,18378.78,623,357,-0.95,142,434,6173.91,275,159,1032.08,5141.84,97,76
2018-01-18 00:00:00,19.14,1007,2665,51000.29,1708,957,27479.68,23520.62,720,433,4.85,9,385,22154.36,303,82,5841.24,16313.11,27,-17
2018-01-19 00:00:00,23.99,1016,3050,73154.65,2011,1039,33320.92,39833.73,747,416,25.38,-103,86,81654.11,-12,98,11563.13,70090.98,-24,-86
2018-01-20 00:00:00,49.37,913,3136,154808.76,1999,1137,44884.05,109924.71,723,330,-28.5,24,-97,-91394.36,-94,-3,-264.02,-91130.33,-3,35
2018-01-21 00:00:00,20.87,937,3039,63414.4,1905,1134,44620.03,18794.38,720,365,-8.03,114,2186,3694.09,2186,0,5602.17,-1908.09,56,54
2018-01-22 00:00:00,12.84,1051,5225,67108.49,4091,1134,50222.2,16886.29,776,419,1.24,-15,392,12004.81,375,17,7263.08,4741.72,1,-18
2018-01-23 00:00:00,14.08,1036,5617,79113.3,4466,1151,57485.28,21628.01,777,401,3.55,-171,-2759,-28715.17,-2591,-168,-28300.89,-414.27,-102,-64
2018-01-24 00:00:00,17.63,865,2858,50398.13,1875,983,29184.39,21213.74,675,337,-0.2,-28,-459,-8584.55,-352,-107,-1921.45,-6663.1,-13,-26
2018-01-25 00:00:00,17.43,837,2399,41813.58,1523,876,27262.94,14550.64,662,311,2.6,22,463,15512.73,364,99,7330.34,8182.39,2,19
2018-01-26 00:00:00,20.03,859,2862,57326.31,1887,975,34593.28,22733.03,664,330,-2.59,27,257,-2930.13,129,128,-2072.43,-857.7,29,-3
2018-01-27 00:00:00,17.44,886,3119,54396.18,2016,1103,32520.85,21875.33,693,327,10.18,-83,-447,19404.69,-380,-67,-2496.41,21901.09,-74,-6
2018-01-28 00:00:00,27.62,803,2672,73800.87,1636,1036,30024.44,43776.42,619,321,-7.77,40,-270,-26115.75,-171,-99,-3695.24,-22420.5,-9,60
2018-01-29 00:00:00,19.85,843,2402,47685.12,1465,937,26329.2,21355.92,610,381,-0.71,-46,572,9232.14,469,103,4073.37,5158.77,-26,-30
2018-01-30 00:00:00,19.14,797,2974,56917.26,1934,1040,30402.57,26514.69,584,351,10.73,66,764,54737.86,852,-88,12274.31,42463.55,56,-4
2018-01-31 00:00:00,29.87,863,3738,111655.12,2786,952,42676.88,68978.24,640,347,-13.44,-187,-1284,-71345.68,-980,-304,-13665.87,-57679.81,-120,-76
2018-02-01 00:00:00,16.43,676,2454,40309.44,1806,648,29011.01,11298.43,520,271,3.78,42,280,14944.57,76,204,-293.28,15237.86,22,30
2018-02-02 00:00:00,20.21,718,2734,55254.01,1882,852,28717.73,26536.29,542,301,-4.6,-56,-406,-18922.87,-411,5,-8229.16,-10693.72,-44,-3
2018-02-03 00:00:00,15.61,662,2328,36331.14,1471,857,20488.57,15842.57,498,298,-0.27,-38,-265,-4692.87,-139,-126,-1004.2,-3688.68,-45,-2
2018-02-04 00:00:00,15.34,624,2063,31638.27,1332,731,19484.37,12153.89,453,296,-2.48,82,221,-2267.23,-35,256,-3256.54,989.32,50,38
2018-02-05 00:00:00,12.86,706,2284,29371.04,1297,987,16227.83,13143.21,503,334,-2.16,116,1007,5834.93,858,149,2946.33,2888.6,71,88
2018-02-06 00:00:00,10.7,822,3291,35205.97,2155,1136,19174.16,16031.81,574,422,1.65,57,-413,331.91,-319,-94,1541.1,-1209.19,39,-13
2018-02-07 00:00:00,12.35,879,2878,35537.88,1836,1042,20715.26,14822.62,613,409,0.01,-33,-197,-2392.71,-192,-5,-2065.9,-326.81,13,-25
2018-02-08 00:00:00,12.36,846,2681,33145.17,1644,1037,18649.36,14495.81,626,384,4.73,4,100,14393.82,-4,104,3602.71,10791.1,-13,18
2018-02-09 00:00:00,17.09,850,2781,47538.99,1640,1141,22252.07,25286.91,613,402,15.01,-54,-676,20027.51,-403,-273,-1513.23,21540.74,-46,-24
2018-02-10 00:00:00,32.1,796,2105,67566.5,1237,868,20738.84,46827.65,567,378,-12.97,132,1195,-4443.34,734,461,8743.45,-13186.78,21,135
2018-02-11 00:00:00,19.13,928,3300,63123.16,1971,1329,29482.29,33640.87,588,513,-1.36,-48,-132,-6815.59,26,-158,1059.98,-7875.56,6,-41
2018-02-12 00:00:00,17.77,880,3168,56307.57,1997,1171,30542.27,25765.31,594,472,8.13,98,418,36576.07,166,252,8932.54,27643.52,-26,119
2018-02-13 00:00:00,25.9,978,3586,92883.64,2163,1423,39474.81,53408.83,568,591,42.01,541,2011,287228.85,605,1406,21046.79,266182.06,90,526
2018-02-14 00:00:00,67.91,1519,5597,380112.49,2768,2829,60521.6,319590.89,658,1117,52.14,-101,726,378960.92,728,-2,44875.16,334085.76,104,-155
2018-02-15 00:00:00,120.05,1418,6323,759073.41,3496,2827,105396.76,653676.65,762,962,-88.64,-244,-950,-590322.19,198,-1148,-22566.73,-567755.47,0,-316
2018-02-16 00:00:00,31.41,1174,5373,168751.22,3694,1679,82830.03,85921.18,762,646,6.15,-161,-1097,-8141.11,-904,-193,-20692.12,12551.02,-60,-99
2018-02-17 00:00:00,37.56,1013,4276,160610.11,2790,1486,62137.91,98472.2,702,547,1.74,42,72,10287.31,-243,315,2122.14,8165.17,15,20
2018-02-18 00:00:00,39.3,1055,4348,170897.42,2547,1801,64260.05,106637.37,717,567,0.01,-38,538,21160.84,523,15,-18.49,21179.33,21,-27
2018-02-19 00:00:00,39.31,1017,4886,192058.26,3070,1816,64241.56,127816.7,738,540,19.78,-50,-392,73476.97,64,-456,7650.92,65826.05,-41,-52
2018-02-20 00:00:00,59.09,967,4494,265535.23,3134,1360,71892.48,193642.75,697,488,-36.23,-25,-505,-174352.76,-312,-193,-19080.48,-155272.28,-4,-57
2018-02-21 00:00:00,22.86,942,3989,91182.47,2822,1167,52812,38370.47,693,431,-2.42,-30,-172,-13145.6,-107,-65,-6680.06,-6465.54,-25,-8
2018-02-22 00:00:00,20.44,912,3817,78036.87,2715,1102,46131.94,31904.93,668,423,7.69,16,291,37535.83,140,151,7131.47,30404.36,-7,45
2018-02-23 00:00:00,28.13,928,4108,115572.7,2855,1253,53263.41,62309.29,661,468,-8.03,126,4206,51549.17,3376,830,23453.54,28095.63,51,153
2018-02-24 00:00:00,20.1,1054,8314,167121.87,6231,2083,76716.95,90404.92,712,621,-6.8,-182,715,-47025.2,1229,-514,4500.8,-51526,-34,-204
2018-02-25 00:00:00,13.3,872,9029,120096.67,7460,1569,81217.75,38878.92,678,417,6.25,18,-2397,9566.31,-2234,-163,-3222.17,12788.48,44,-40
2018-02-26 00:00:00,19.55,890,6632,129662.98,5226,1406,77995.58,51667.4,722,377,0.05,241,1677,33153.2,768,909,-14313.97,47467.16,20,299
2018-02-27 00:00:00,19.6,1131,8309,162816.18,5994,2315,63681.61,99134.56,742,676,-3.54,-192,-698,-40586.06,116,-814,14016.72,-54602.78,-15,-235
2018-02-28 00:00:00,16.06,939,7611,122230.12,6110,1501,77698.33,44531.78,727,441,-0.66,-81,-1554,-28943.64,-1436,-118,-17036.1,-11907.52,-53,-44
2018-03-01 00:00:00,15.4,858,6057,93286.48,4674,1383,60662.23,32624.26,674,397,2.44,-58,-1747,-16381.66,-1510,-237,-10155.22,-6226.45,-68,-36
2018-03-02 00:00:00,17.84,800,4310,76904.82,3164,1146,50507.01,26397.81,606,361,1.21,-66,67,6491.39,56,11,5681.99,809.4,-30,-51
2018-03-03 00:00:00,19.05,734,4377,83396.21,3220,1157,56189,27207.21,576,310,23.15,177,690,130434.19,637,53,114694.45,15739.74,67,141
2018-03-04 00:00:00,42.2,911,5067,213830.4,3857,1210,170883.45,42946.95,643,451,-11.37,-88,-712,-79548.68,-464,-248,-100975.46,21426.78,3,-109
2018-03-05 00:00:00,30.83,823,4355,134281.72,3393,962,69907.99,64373.73,646,342,0.96,59,-601,-14941.13,-845,244,224.29,-15165.42,-28,111
2018-03-06 00:00:00,31.79,882,3754,119340.59,2548,1206,70132.28,49208.31,618,453,3.36,205,930,45322.95,422,508,-765.39,46088.34,116,136
2018-03-07 00:00:00,35.15,1087,4684,164663.54,2970,1714,69366.89,95296.65,734,589,-20.09,-33,1945,-64819.36,2090,-145,-8955.42,-55863.94,23,-32
2018-03-08 00:00:00,15.06,1054,6629,99844.18,5060,1569,60411.47,39432.71,757,557,0.12,-56,-764,-10799.17,-520,-244,-2462.14,-8337.02,-40,-75
2018-03-09 00:00:00,15.18,998,5865,89045.01,4540,1325,57949.33,31095.69,717,482,-4.58,-224,3238,7405.64,3547,-309,19456.12,-12050.49,-126,-136
2018-03-10 00:00:00,10.6,774,9103,96450.65,8087,1016,77405.45,19045.2,591,346,4.29,29,-4753,-31699.96,-4758,5,-29949.04,-1750.93,5,29
2018-03-11 00:00:00,14.89,803,4350,64750.69,3329,1021,47456.41,17294.27,596,375,-0.48,461,427,4088.42,-253,680,-3948.13,8036.56,25,468
2018-03-12 00:00:00,14.41,1264,4777,68839.11,3076,1701,43508.28,25330.83,621,843,2.53,-495,-1083,-6279.16,-274,-809,3776.92,-10056.08,-19,-516
2018-03-13 00:00:00,16.94,769,3694,62559.95,2802,892,47285.2,15274.75,602,327,-4.17,25,679,-6737.35,379,300,-13575.33,6837.98,-25,69
2018-03-14 00:00:00,12.77,794,4373,55822.6,3181,1192,33709.87,22112.73,577,396,-2.5,-62,-508,-16128.93,-292,-216,-7039.78,-9089.15,-16,-72
2018-03-15 00:00:00,10.27,732,3865,39693.67,2889,976,26670.09,13023.58,561,324,4.75,-22,-801,6339.06,-719,-82,-985.26,7324.32,-23,-8
2018-03-16 00:00:00,15.02,710,3064,46032.73,2170,894,25684.83,20347.9,538,316,-1.49,-22,647,4161.67,640,7,1757.68,2403.99,-59,28
2018-03-17 00:00:00,13.53,688,3711,50194.4,2810,901,27442.51,22751.89,479,344,0.58,-9,-925,-10873.5,-755,-170,889.05,-11762.55,14,-39
2018-03-18 00:00:00,14.11,679,2786,39320.9,2055,731,28331.56,10989.34,493,305,2.73,188,307,12756.87,220,87,-3998.72,16755.59,140,85
2018-03-19 00:00:00,16.84,867,3093,52077.77,2275,818,24332.84,27744.93,633,390,54.3,63,-60,163680.08,-354,294,-1108.21,164788.28,64,32
2018-03-20 00:00:00,71.14,930,3033,215757.85,1921,1112,23224.63,192533.21,697,422,6.54,97,307,43687.74,31,276,4188.22,39499.53,50,83
2018-03-21 00:00:00,77.68,1027,3340,259445.59,1952,1388,27412.85,232032.74,747,505,-36.18,-13,21,-119956.21,91,-70,-811.23,-119144.97,-5,-43
2018-03-22 00:00:00,41.5,1014,3361,139489.38,2043,1318,26601.62,112887.77,742,462,52.7,55,-258,152799.04,-233,-25,-1253.4,154052.44,21,53
2018-03-23 00:00:00,94.2,1069,3103,292288.42,1810,1293,25348.22,266940.21,763,515,-56.64,-129,19,-175030.82,146,-127,-1444.39,-173586.45,-107,-67
2018-03-24 00:00:00,37.56,940,3122,117257.6,1956,1166,23903.83,93353.76,656,448,-19.42,-92,3151,-3441.31,3255,-104,22624,-26065.29,-73,-40
2018-03-25 00:00:00,18.14,848,6273,113816.29,5211,1062,46527.83,67288.47,583,408,13.81,5,-3263,-17659.82,-3192,-71,-14193.89,-3465.94,19,2
2018-03-26 00:00:00,31.95,853,3010,96156.47,2019,991,32333.94,63822.53,602,410,-0.81,79,330,7861.49,138,192,9692.18,-1830.7,64,38
2018-03-27 00:00:00,31.14,932,3340,104017.96,2157,1183,42026.12,61991.83,666,448,22.03,-83,226,85573.45,554,-328,-10439.44,96012.9,-34,-82
2018-03-28 00:00:00,53.17,849,3566,189591.41,2711,855,31586.68,158004.73,632,366,-29.47,-18,151,-101496.1,307,-156,-6601.45,-94894.65,-29,-15
2018-03-29 00:00:00,23.7,831,3717,88095.31,3018,699,24985.23,63110.08,603,351,14.01,35,1930,124853.63,1683,247,6081.85,118771.77,27,40
2018-03-30 00:00:00,37.71,866,5647,212948.94,4701,946,31067.08,181881.85,630,391,-11.78,-10,-2640,-134990.78,-2538,-102,-8845.16,-126145.61,-22,-9
2018-03-31 00:00:00,25.93,856,3007,77958.16,2163,844,22221.92,55736.24,608,382,0.38,-56,-222,-4682.65,-227,5,-4298.6,-384.05,-24,-26
2018-04-01 00:00:00,26.31,800,2785,73275.51,1936,849,17923.32,55352.19,584,356,-6.71,58,280,-13213.82,63,217,222.33,-13436.16,46,37
2018-04-02 00:00:00,19.6,858,3065,60061.69,1999,1066,18145.65,41916.03,630,393,4.65,-8,63,15777.41,170,-107,3244.53,12532.89,5,-17
2018-04-03 00:00:00,24.25,850,3128,75839.1,2169,959,21390.18,54448.92,635,376,-7.15,-56,-256,-26736.55,-207,-49,-1575.78,-25160.77,-50,-23
2018-04-04 00:00:00,17.1,794,2872,49102.55,1962,910,19814.4,29288.15,585,353,6.11,31,-171,13590.56,-225,54,-3317.17,16907.73,19,39
2018-04-05 00:00:00,23.21,825,2701,62693.11,1737,964,16497.23,46195.88,604,392,-5.13,123,1019,4565.23,736,283,5586.29,-1021.07,49,95
2018-04-06 00:00:00,18.08,948,3720,67258.34,2473,1247,22083.52,45174.81,653,487,-2.58,-96,-1045,-25800.39,-788,-257,-8688.48,-17111.9,-49,-63
2018-04-07 00:00:00,15.5,852,2675,41457.95,1685,990,13395.04,28062.91,604,424,-6.01,40,4754,29020.46,4527,227,16455.38,12565.08,22,60
2018-04-08 00:00:00,9.49,892,7429,70478.41,6212,1217,29850.42,40627.99,626,484,-0.3,-27,-2201,-22440.45,-2035,-166,-6024.78,-16415.67,-12,-51
2018-04-09 00:00:00,9.19,865,5228,48037.96,4177,1051,23825.64,24212.32,614,433,7.07,-84,-2003,4398.49,-1898,-105,-195.08,4593.57,-54,-65
2018-04-10 00:00:00,16.26,781,3225,52436.45,2279,946,23630.56,28805.89,560,368,4.33,58,157,17199.54,-67,224,-2369.57,19569.12,42,53
2018-04-11 00:00:00,20.59,839,3382,69635.99,2212,1170,21260.99,48375.01,602,421,-5.68,-44,-503,-26702.46,-428,-75,-232.27,-26470.2,-39,-25
2018-04-12 00:00:00,14.91,795,2879,42933.53,1784,1095,21028.72,21904.81,563,396,0.13,78,3182,48224.23,2788,394,10162.89,38061.34,41,70
2018-04-13 00:00:00,15.04,873,6061,91157.76,4572,1489,31191.61,59966.15,604,466,2.59,-62,-1224,-5884.89,-879,-345,-1553.73,-4331.16,-9,-70
2018-04-14 00:00:00,17.63,811,4837,85272.87,3693,1144,29637.88,55634.99,595,396,5.66,-52,-937,5551.9,-906,-31,-6294.47,11846.37,-65,-11
2018-04-15 00:00:00,23.29,759,3900,90824.77,2787,1113,23343.41,67481.36,530,385,-6.99,72,-190,-30336.15,-143,-47,5191.6,-35527.75,35,53
2018-04-16 00:00:00,16.3,831,3710,60488.62,2644,1066,28535.01,31953.61,565,438,0.41,-56,1310,23419.18,1365,-55,3184.3,20234.89,-23,-49
2018-04-17 00:00:00,16.71,775,5020,83907.8,4009,1011,31719.31,52188.5,542,389,-0.58,-70,-923,-17821.3,-746,-177,-6534.79,-11286.52,-3,-76
2018-04-18 00:00:00,16.13,705,4097,66086.5,3263,834,25184.52,40901.98,539,313,-0.56,23,-285,-6718.78,-267,-18,3501.77,-10220.55,16,-12
2018-04-19 00:00:00,15.57,728,3812,59367.72,2996,816,28686.29,30681.43,555,301,-3.24,-11,196,-9942.88,214,-18,1692.22,-11635.1,-25,9
2018-04-20 00:00:00,12.33,717,4008,49424.84,3210,798,30378.51,19046.33,530,310,5.65,-27,-1464,-3696.41,-1489,25,-7394.51,3698.1,-11,8
2018-04-21 00:00:00,17.98,690,2544,45728.43,1721,823,22984,22744.43,519,318,9.85,-53,-766,3757.04,-620,-146,-7323,11080.04,-76,-18
2018-04-22 00:00:00,27.83,637,1778,49485.47,1101,677,15661,33824.47,443,300,57.61,129,44,106193.15,87,-43,96185.96,10007.19,142,-13
2018-04-23 00:00:00,85.44,766,1822,155678.62,1188,634,111846.96,43831.66,585,287,-48.06,-38,381,-73319.66,236,145,-83235.43,9915.77,-50,27
2018-04-24 00:00:00,37.38,728,2203,82358.96,1424,779,28611.53,53747.43,535,314,4.05,-56,59,11366.4,-56,115,-1370.07,12736.47,-60,9
2018-04-25 00:00:00,41.43,672,2262,93725.36,1368,894,27241.46,66483.9,475,323,-7.21,-47,-486,-32949.39,-226,-260,-2862.08,-30087.3,-49,-13
2018-04-26 00:00:00,34.22,625,1776,60775.97,1142,634,24379.38,36396.6,426,310,-15.99,71,1471,-1590.83,1089,382,-1632.21,41.38,38,64
2018-04-27 00:00:00,18.23,696,3247,59185.14,2231,1016,22747.17,36437.98,464,374,-6.54,-84,1807,-81.4,2129,-322,13605.51,-13686.92,-21,-73
2018-04-28 00:00:00,11.69,612,5054,59103.74,4360,694,36352.68,22751.06,443,301,-1.51,46,4763,40840.77,4817,-54,22683.79,18156.98,14,15
2018-04-29 00:00:00,10.18,658,9817,99944.51,9177,640,59036.47,40908.04,457,316,22.96,45,-6579,7346.67,-6636,57,-31029.34,38376.02,58,-7
2018-04-30 00:00:00,33.14,703,3238,107291.18,2541,697,28007.13,79284.06,515,309,-1.19,-24,-1109,-39261.38,-1052,-57,-7969.69,-31291.7,-3,17
2018-05-01 00:00:00,31.95,679,2129,68029.8,1489,640,20037.44,47992.36,512,326,15.08,-75,-110,26923.52,-52,-58,1368.54,25554.98,-85,-52
2018-05-02 00:00:00,47.03,604,2019,94953.32,1437,582,21405.98,73547.34,427,274,-5.96,-43,-383,-27768.08,-312,-71,-5144.62,-22623.46,-23,-39
2018-05-03 00:00:00,41.07,561,1636,67185.24,1125,511,16261.36,50923.88,404,235,-10.58,92,1122,16907.22,999,123,17330.52,-423.3,85,21
2018-05-04 00:00:00,30.49,653,2758,84092.46,2124,634,33591.88,50500.58,489,256,-5.1,-75,671,2966.14,751,-80,-3163.37,6129.51,-65,-12
2018-05-05 00:00:00,25.39,578,3429,87058.6,2875,554,30428.51,56630.09,424,244,-3.44,83,-664,-26359.48,-744,80,416.3,-26775.78,46,76
2018-05-06 00:00:00,21.95,661,2765,60699.12,2131,634,30844.81,29854.31,470,320,-0.43,0,-80,-2907.42,-112,32,-3548.73,641.3,-38,14
2018-05-07 00:00:00,21.52,661,2685,57791.7,2019,666,27296.08,30495.61,432,334,0.22,75,966,21594,785,181,1301.44,20292.57,86,21
2018-05-08 00:00:00,21.74,736,3651,79385.7,2804,847,28597.52,50788.18,518,355,2.4,-140,-1318,-23071.92,-1004,-314,-962.5,-22109.42,-74,-118
2018-05-09 00:00:00,24.14,596,2333,56313.78,1800,533,27635.02,28678.76,444,237,2.22,-3,-288,-2406.86,-319,31,-6236.98,3830.12,-10,3
2018-05-10 00:00:00,26.36,593,2045,53906.92,1481,564,21398.04,32508.88,434,240,2.87,-50,398,17509.02,274,124,151.7,17357.32,-73,19
2018-05-11 00:00:00,29.23,543,2443,71415.94,1755,688,21549.74,49866.2,361,259,-12.19,12,-208,-33322.38,-123,-85,-4423.9,-28898.48,37,-18
2018-05-12 00:00:00,17.04,555,2235,38093.56,1632,603,17125.84,20967.72,398,241,7.92,-13,-468,6006.58,-403,-65,-1058.13,7064.7,-25,5
2018-05-13 00:00:00,24.96,542,1767,44100.14,1229,538,16067.71,28032.42,373,246,-4.36,-63,-378,-15489.08,-274,-104,2106.65,-17595.71,-58,-32
2018-05-14 00:00:00,20.6,479,1389,28611.06,955,434,18174.36,10436.71,315,214,-4.44,49,235,-2366.72,147,88,-2154.97,-211.76,54,23
2018-05-15 00:00:00,16.16,528,1624,26244.34,1102,522,16019.39,10224.95,369,237,1.83,106,806,17481.61,625,181,2979.52,14502.09,16,87
2018-05-16 00:00:00,17.99,634,2430,43725.95,1727,703,18998.91,24727.04,385,324,-4.49,-82,1424,8292.67,1601,-177,10663.15,-2370.48,-29,-71
2018-05-17 00:00:00,13.5,552,3854,52018.62,3328,526,29662.06,22356.56,356,253,1.95,-51,-500,-207.71,-487,-13,6995.91,-7203.63,-30,-19
2018-05-18 00:00:00,15.45,501,3354,51810.91,2841,513,36657.97,15152.93,326,234,-3.09,14,262,-7105.38,210,52,-9202.17,2096.8,1,17
2018-05-19 00:00:00,12.36,515,3616,44705.53,3051,565,27455.8,17249.73,327,251,7.89,30,-993,8398.6,-1017,24,-6585.84,14984.44,50,-1
2018-05-20 00:00:00,20.25,545,2623,53104.13,2034,589,20869.96,32234.17,377,250,-2.96,-12,-820,-21925.36,-766,-54,-2232.7,-19692.66,-25,11
2018-05-21 00:00:00,17.29,533,1803,31178.77,1268,535,18637.26,12541.51,352,261,-0.46,-5,24,-429.17,144,-120,-58.61,-370.55,3,-18
2018-05-22 00:00:00,16.83,528,1827,30749.6,1412,415,18578.65,12170.96,355,243,-0.04,-56,-140,-2422.82,-78,-62,-1868.83,-554.01,-40,-40
2018-05-23 00:00:00,16.79,472,1687,28326.78,1334,353,16709.82,11616.95,315,203,-2.46,286,1315,14701.22,845,470,14706.16,-4.93,223,82
2018-05-24 00:00:00,14.33,758,3002,43028,2179,823,31415.98,11612.02,538,285,8.77,80,-739,9257.41,-931,192,-8608.86,17866.27,34,87
2018-05-25 00:00:00,23.1,838,2263,52285.41,1248,1015,22807.12,29478.29,572,372,-4.95,-90,443,-3179.53,760,-317,9380.13,-12559.66,-40,-66
2018-05-26 00:00:00,18.15,748,2706,49105.88,2008,698,32187.25,16918.63,532,306,-3.64,4,91,-8529.17,118,-27,-4863.77,-3665.4,21,-15
2018-05-27 00:00:00,14.51,752,2797,40576.71,2126,671,27323.48,13253.23,553,291,9.19,-126,-750,7939.54,-639,-111,-2755.29,10694.82,-104,-44
2018-05-28 00:00:00,23.7,626,2047,48516.25,1487,560,24568.19,23948.05,449,247,-11.09,17,2023,2795.15,2014,9,16151.64,-13356.48,-20,42
2018-05-29 00:00:00,12.61,643,4070,51311.4,3501,569,40719.83,10591.57,429,289,0.88,62,414,9170.09,311,103,-7318.05,16488.15,28,38
2018-05-30 00:00:00,13.49,705,4484,60481.49,3812,672,33401.78,27079.72,457,327,-0.07,-33,-1190,-16280.82,-1133,-57,-9269.49,-7011.34,-1,-39
2018-05-31 00:00:00,13.42,672,3294,44200.67,2679,615,24132.29,20068.38,456,288,-1.37,36,-496,-10492.11,-584,88,-3293.41,-7198.69,62,-5
2018-06-01 00:00:00,12.05,708,2798,33708.56,2095,703,20838.88,12869.69,518,283,4.63,-102,58,13924.29,249,-191,1833.96,12090.32,-82,-30
2018-06-02 00:00:00,16.68,606,2856,47632.85,2344,512,22672.84,24960.01,436,253,8.84,-36,-573,10627.78,-523,-50,25028.84,-14401.05,-16,-21
2018-06-03 00:00:00,25.52,570,2283,58260.63,1821,462,47701.68,10558.96,420,232,-2.38,17,-133,-8502.78,-111,-22,-20489.8,11987.01,30,-21
2018-06-04 00:00:00,23.14,587,2150,49757.85,1710,440,27211.88,22545.97,450,211,-0.41,-31,325,6490.72,245,80,-5906.78,12397.5,-51,38
2018-06-05 00:00:00,22.73,556,2475,56248.57,1955,520,21305.1,34943.47,399,249,4.62,56,-515,-2645.11,-581,66,-239.53,-2405.58,45,2
2018-06-06 00:00:00,27.35,612,1960,53603.46,1374,586,21065.57,32537.89,444,251,2.35,-28,170,9648.15,175,-5,8304.35,1343.8,-8,-24
2018-06-07 00:00:00,29.7,584,2130,63251.61,1549,581,29369.92,33881.69,436,227,3.7,-5,-108,4288.14,-40,-68,-2290.41,6578.54,-19,16
2018-06-08 00:00:00,33.4,579,2022,67539.75,1509,513,27079.51,40460.23,417,243,-20.26,-39,727,-31406.89,694,33,-5705.24,-25701.64,-34,-7
2018-06-09 00:00:00,13.14,540,2749,36132.86,2203,546,21374.27,14758.59,383,236,6.73,-20,-734,3911.34,-606,-128,-3370.43,7281.77,8,-42
2018-06-10 00:00:00,19.87,520,2015,40044.2,1597,418,18003.84,22040.36,391,194,-6.97,110,1261,2232,1223,38,2530.47,-298.47,93,51
2018-06-11 00:00:00,12.9,630,3276,42276.2,2820,456,20534.31,21741.89,484,245,0.31,32,-536,-6090.23,-570,34,-2223.32,-3866.92,-1,13
2018-06-12 00:00:00,13.21,662,2740,36185.97,2250,490,18310.99,17874.97,483,258,10.28,22,-572,14731.32,-619,47,5212.05,9519.29,24,-11
