,DateTime,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers
1539,2021-09-09 00:00:00,627.96,65410,166704.0,104683660.14,87935.0,78769.0,23088976.33,81594683.81,50254,30518
1540,2021-09-10 00:00:00,543.71,60453,138916.0,75529572.15,66795.0,72121.0,17873442.62,57656129.54,43636,28991
1541,2021-09-11 00:00:00,431.47,60239,157442.0,67931955.32,85196.0,72246.0,18120920.19,49811035.14,45650,28150
1542,2021-09-12 00:00:00,442.27,61613,157988.0,69873238.94,92756.0,65232.0,22327689.29,47545549.65,48087,27367
1543,2021-09-13 00:00:00,723.6,57251,136196.0,98551517.88,69570.0,66626.0,23909135.3,74642382.58,42348,27374
1544,2021-09-14 00:00:00,634.61,58742,144049.0,91414593.55,75282.0,68767.0,19970068.54,71444525.01,43252,28340
1545,2021-09-15 00:00:00,639.08,64080,169092.0,108063849.84,92862.0,76230.0,24179363.94,83884485.9,49303,29502
1546,2021-09-16 00:00:00,896.4,64733,154932.0,138881543.68,78453.0,76479.0,24766723.82,114114819.87,49315,30749
1547,2021-09-17 00:00:00,519.16,60893,155479.0,80717760.45,82207.0,73272.0,22170004.57,58547755.88,45659,28931
1548,2021-09-18 00:00:00,542.53,68001,182318.0,98913247.87,99284.0,83034.0,21159124.18,77754123.69,51506,31861
1549,2021-09-19 00:00:00,601.63,64316,144474.0,86920490.46,65536.0,78938.0,16919734.83,70000755.63,46990,31797
1550,2021-09-20 00:00:00,463.57,60978,154632.0,71682399.99,77830.0,76802.0,16927692.63,54754707.36,45308,29201
1551,2021-09-21 00:00:00,486.73,61418,151570.0,73773543.07,76555.0,75015.0,18930801.77,54842741.3,44557,31295
1552,2021-09-22 00:00:00,416.86,62408,150045.0,62547538.89,72859.0,77186.0,16012143.19,46535395.69,45475,30197
1553,2021-09-23 00:00:00,597.54,83243,174030.0,103990485.37,66226.0,107804.0,22282532.8,81707952.57,60239,43762
1554,2021-09-24 00:00:00,489.84,86328,180867.0,88595765.38,85730.0,95137.0,18134781.35,70460984.03,66111,41389
1555,2021-09-25 00:00:00,486.38,79349,176808.0,85995262.48,86058.0,90750.0,16002689.39,69992573.09,60020,37388
1556,2021-09-26 00:00:00,562.98,72214,175941.0,99051267.2,83788.0,92153.0,20222778.56,78828488.65,55087,35307
1557,2021-09-27 00:00:00,743.16,73775,181390.0,134800943.6,87335.0,94055.0,32153305.59,102647638.01,56449,35708
1558,2021-09-28 00:00:00,813.26,73848,150013.0,121999733.05,54786.0,95227.0,27462001.61,94537731.44,54188,36922
1559,2021-09-29 00:00:00,547.78,76115,165059.0,90416328.38,76119.0,88940.0,13185050.06,77231278.32,56912,36855
1560,2021-09-30 00:00:00,726.22,69561,157113.0,114099011.57,85110.0,72003.0,21835208.16,92263803.41,52811,32150
1561,2021-10-01 00:00:00,652.28,76795,179108.0,116829018.05,94070.0,85038.0,26163901.39,90665116.66,58172,36584
1562,2021-10-02 00:00:00,650.98,74920,167588.0,109096612.2,80208.0,87380.0,22272713.45,86823898.75,53612,39366
1563,2021-10-03 00:00:00,763.24,76614,167617.0,127931543.57,76925.0,90692.0,23986308.09,103945235.48,55060,39708
1564,2021-10-04 00:00:00,833.2,90592,194318.0,161905102.21,76886.0,117432.0,30081663.94,131823438.27,63148,52578
1565,2021-10-05 00:00:00,878.27,85559,155357.0,136446134.5,53989.0,101368.0,21701218.75,114744915.75,57873,50616
1566,2021-10-06 00:00:00,780.52,79080,155473.0,121349591.86,71591.0,83882.0,27649208.7,93700383.17,54135,44119
1567,2021-10-07 00:00:00,783.59,78206,177956.0,139444770.56,89148.0,88808.0,25503136.56,113941634.0,58135,39960
1568,2021-10-08 00:00:00,701.53,81173,185412.0,130071221.56,96291.0,89121.0,27069886.7,103001334.87,60383,39076
1569,2021-10-09 00:00:00,612.41,73986,151595.0,92837882.81,65699.0,85896.0,17606994.84,75230887.97,51693,38345
1570,2021-10-10 00:00:00,604.98,74476,166542.0,100754425.25,81889.0,84653.0,24908173.49,75846251.76,54313,37537
1571,2021-10-11 00:00:00,551.99,73348,164836.0,90987053.15,83722.0,81114.0,21245932.16,69741120.99,54313,35535
1572,2021-10-12 00:00:00,564.97,74314,169201.0,95594079.1,82878.0,86323.0,20596931.53,74997147.58,54457,36566
1573,2021-10-13 00:00:00,725.21,77841,176154.0,127748810.85,97998.0,78156.0,31903420.97,95845389.88,60229,35119
1574,2021-10-14 00:00:00,728.98,67114,141570.0,103201913.03,74074.0,67496.0,27827006.94,75374906.09,49424,31283
1575,2021-10-15 00:00:00,882.79,69401,129514.0,114334159.55,57274.0,72240.0,31049183.42,83284976.13,48955,34501
1576,2021-10-16 00:00:00,651.19,75708,157370.0,102477177.66,82134.0,75236.0,33902037.34,68575140.32,55293,35925
1577,2021-10-17 00:00:00,666.69,75580,163674.0,109119890.2,86908.0,76766.0,33381204.92,75738685.27,56163,35874
1578,2021-10-18 00:00:00,701.57,75026,184296.0,129296513.1,101020.0,83276.0,44147618.39,85148894.71,56836,35778
1579,2021-10-19 00:00:00,611.2,67344,139777.0,85431899.7,60752.0,79025.0,17810741.65,67621158.04,47593,33611
1580,2021-10-20 00:00:00,553.95,68884,145507.0,80603709.89,70120.0,75387.0,17323740.58,63279969.31,49428,33272
1581,2021-10-21 00:00:00,642.7,72269,149374.0,96003186.71,74314.0,75060.0,29116780.8,66886405.91,55331,32720
1582,2021-10-22 00:00:00,650.82,73012,168745.0,109823132.12,86511.0,82234.0,33066779.7,76756352.42,55252,34425
1583,2021-10-23 00:00:00,642.15,73525,164883.0,105879006.97,79195.0,85688.0,20999230.76,84879776.21,53657,36553
1584,2021-10-24 00:00:00,610.02,64727,132870.0,81052812.67,55326.0,77544.0,19865351.98,61187460.69,45482,33349
1585,2021-10-25 00:00:00,599.77,67280,136541.0,81893169.36,55985.0,80556.0,15596663.88,66296505.48,47764,34120
1586,2021-10-26 00:00:00,553.08,64227,135188.0,74770043.52,59962.0,75226.0,18654164.64,56115878.88,45619,32549
1587,2021-10-27 00:00:00,527.92,64292,135728.0,71653489.31,60128.0,75600.0,18626617.1,53026872.21,46591,31858
1588,2021-10-28 00:00:00,677.17,61124,127777.0,86526187.57,56834.0,70943.0,26088589.41,60437598.16,43719,30515
1589,2021-10-29 00:00:00,707.2,63743,124466.0,88022374.42,48013.0,76453.0,23557974.06,64464400.36,44838,32015
1590,2021-10-30 00:00:00,617.11,62860,117462.0,72486453.92,41725.0,75737.0,19558224.65,52928229.27,42417,33927
1591,2021-10-31 00:00:00,587.36,66274,122883.0,72176373.7,43310.0,79573.0,16507962.78,55668410.92,44757,36884
1592,2021-11-01 00:00:00,582.97,67435,119710.0,69787491.67,40619.0,79091.0,14376266.59,55411225.08,46185,37038
1593,2021-11-02 00:00:00,551.69,78678,146460.0,80800401.16,56092.0,90368.0,23629853.43,57170547.74,54830,42012
1594,2021-11-03 00:00:00,573.02,75786,148319.0,84990237.48,59619.0,88700.0,25286764.53,59703472.94,52736,40670
1595,2021-11-04 00:00:00,575.72,103046,156545.0,90125966.14,41822.0,114723.0,14505133.23,75620832.91,66165,57883
1596,2021-11-05 00:00:00,463.07,118251,204155.0,94537382.48,72396.0,131759.0,25799797.42,68737585.06,79464,69329
1597,2021-11-06 00:00:00,461.72,99573,183041.0,84512963.04,72083.0,110958.0,20007881.51,64505081.53,69448,54653
1598,2021-11-07 00:00:00,535.55,94456,170683.0,91408875.62,64649.0,106034.0,23359108.41,68049767.21,67027,49157
1599,2021-11-08 00:00:00,627.5,88543,182287.0,114385750.22,86714.0,95573.0,36909600.31,77476149.91,64959,43713
1600,2021-11-09 00:00:00,491.25,85883,160909.0,79047054.99,65053.0,95856.0,16653732.46,62393322.53,61885,42919
1601,2021-11-10 00:00:00,495.32,102805,179723.0,89020522.1,67429.0,112294.0,18561488.13,70459033.96,73230,55143
1602,2021-11-11 00:00:00,481.29,95714,176886.0,85133464.05,70931.0,105955.0,18757363.46,66376100.59,68759,50966
1603,2021-11-12 00:00:00,544.51,88965,158491.0,86300440.63,58700.0,99791.0,16441800.63,69858640.0,63820,46870
1604,2021-11-13 00:00:00,806.09,94556,178711.0,144057503.37,74100.0,104611.0,26017249.25,118040254.11,69130,48395
1605,2021-11-14 00:00:00,912.3,90511,156268.0,142563735.29,59595.0,96673.0,22385763.01,120177972.28,64378,46836
1606,2021-11-15 00:00:00,1144.56,79347,120233.0,137613590.67,44232.0,76001.0,25906388.72,111707201.95,55364,39891
1607,2021-11-16 00:00:00,1110.56,84127,117749.0,130766823.79,41812.0,75937.0,17555178.5,113211645.29,57253,43962
1608,2021-11-17 00:00:00,868.62,87802,152223.0,132223505.34,70758.0,81465.0,21571826.13,110651679.21,60654,44954
1609,2021-11-18 00:00:00,627.97,100294,194245.0,121979558.88,87376.0,106869.0,21675154.35,100304404.52,70566,53485
1610,2021-11-19 00:00:00,597.99,98379,186554.0,111556676.23,78584.0,107970.0,20431556.74,91125119.48,69058,51388
1611,2021-11-20 00:00:00,603.84,94624,185798.0,112192059.34,82415.0,103383.0,24315884.39,87876174.95,65632,48265
1612,2021-11-21 00:00:00,694.4,87801,162949.0,113151431.22,63598.0,99351.0,17129424.54,96022006.67,60902,44877
1613,2021-11-22 00:00:00,728.8,95266,188721.0,137539279.88,82797.0,105924.0,36178917.59,101360362.29,67867,48875
1614,2021-11-23 00:00:00,580.53,87378,175283.0,101757124.94,78897.0,96386.0,25501372.99,76255751.96,62306,43770
1615,2021-11-24 00:00:00,644.82,89784,176689.0,113931913.82,75672.0,101017.0,25753661.94,88178251.88,63922,45909
1616,2021-11-25 00:00:00,677.82,85789,165557.0,112217791.68,72162.0,93395.0,35163372.98,77054418.7,61827,42117
1617,2021-11-26 00:00:00,577.11,79295,145293.0,83850748.38,55658.0,89635.0,17139051.45,66711696.93,55157,40615
1618,2021-11-27 00:00:00,593.66,83346,172727.0,102540497.62,77576.0,95151.0,20717320.56,81823177.06,60676,42401
1619,2021-11-28 00:00:00,599.77,84447,179308.0,107544253.5,81818.0,97490.0,29353649.14,78190604.37,61998,41417
1620,2021-11-29 00:00:00,728.67,84561,169025.0,123163668.07,70719.0,98306.0,33689512.49,89474155.58,60252,42779
1621,2021-11-30 00:00:00,653.3,83557,162188.0,105958136.33,69663.0,92525.0,28864508.62,77093627.71,60228,39863
1622,2021-12-01 00:00:00,716.32,87297,167714.0,120137056.24,68800.0,98914.0,25530979.44,94606076.79,64820,41521
1623,2021-12-02 00:00:00,635.7,83884,156973.0,99787766.91,62674.0,94299.0,22596227.48,77191539.44,59147,41597
1624,2021-12-03 00:00:00,753.09,77247,135279.0,101877700.52,48700.0,86579.0,20337275.72,81540424.81,52654,39680
1625,2021-12-04 00:00:00,495.13,78063,160280.0,79359433.12,77877.0,82403.0,19661930.94,59697502.18,56352,36412
1626,2021-12-05 00:00:00,604.36,77247,146247.0,88386440.09,65256.0,80991.0,24804142.76,63582297.34,56096,35872
1627,2021-12-06 00:00:00,608.34,70491,139567.0,84903757.36,60834.0,78733.0,18588886.8,66314870.56,50530,33441
1628,2021-12-07 00:00:00,640.73,73446,137432.0,88057248.78,57788.0,79644.0,23445109.58,64612139.2,52610,34571
1629,2021-12-08 00:00:00,492.69,85922,181783.0,89562067.0,83166.0,98617.0,19947319.17,69614747.84,59583,44147
1630,2021-12-09 00:00:00,950.52,76038,117681.0,111858055.8,37228.0,80453.0,27635586.61,84222469.19,52012,39161
1631,2021-12-10 00:00:00,770.21,71224,114107.0,87886061.23,34615.0,79492.0,20572031.21,67314030.02,49298,35190
1632,2021-12-11 00:00:00,809.75,78512,124480.0,100797438.31,50459.0,74021.0,43860872.07,56936566.24,58746,33356
1633,2021-12-12 00:00:00,709.07,73157,113623.0,80566832.62,39995.0,73628.0,31676982.57,48889850.05,52813,32822
1634,2021-12-13 00:00:00,1234.9,73271,107455.0,132695833.22,29876.0,77579.0,60483515.53,72212317.69,52834,33848
1635,2021-12-14 00:00:00,1131.02,75621,104783.0,118511784.89,24402.0,80381.0,42451313.91,76060470.99,52301,36776
1636,2021-12-15 00:00:00,825.02,74117,105176.0,86771779.36,26064.0,79112.0,21510535.29,65261244.07,50242,37474
1637,2021-12-16 00:00:00,925.82,75101,107328.0,99366821.45,39839.0,67489.0,30617699.49,68749121.96,54290,35156
1638,2021-12-17 00:00:00,900.26,70625,99079.0,89196563.9,37340.0,61739.0,29057926.24,60138637.66,49245,33089
1639,2021-12-18 00:00:00,769.18,66639,95083.0,73135575.46,34793.0,60290.0,25123339.87,48012235.59,45686,32592
1640,2021-12-19 00:00:00,660.94,62151,86488.0,57163795.88,30511.0,55977.0,11672333.61,45491462.27,41662,31238
1641,2021-12-20 00:00:00,626.73,62684,90176.0,56515697.76,31039.0,59137.0,14370577.89,42145119.87,42294,31569
1642,2021-12-21 00:00:00,740.41,61392,79915.0,59169929.33,25162.0,54753.0,11892202.45,47277726.88,39787,31418
1643,2021-12-22 00:00:00,723.22,65609,96500.0,69790554.81,40611.0,55889.0,17951417.85,51839136.96,44550,31822
1644,2021-12-23 00:00:00,832.02,71175,97427.0,81060952.73,40583.0,56844.0,19807846.38,61253106.36,50206,33597
1645,2021-12-24 00:00:00,1041.14,61982,82555.0,85950966.63,31146.0,51409.0,17227511.45,68723455.17,41720,30025
1646,2021-12-25 00:00:00,895.06,51020,62541.0,55978151.78,20198.0,42343.0,9655469.42,46322682.36,32405,25996
1647,2021-12-26 00:00:00,1041.6,64258,88036.0,91697939.92,32484.0,55552.0,15433120.61,76264819.3,42662,32992
1648,2021-12-27 00:00:00,1246.68,68044,91916.0,114590251.1,30354.0,61562.0,15930806.19,98659444.9,43728,37458
1649,2021-12-28 00:00:00,1024.81,72709,94911.0,97266005.34,32220.0,62691.0,22975120.51,74290884.83,47963,38918
1650,2021-12-29 00:00:00,1119.61,65329,82821.0,92726830.1,25208.0,57613.0,18383504.39,74343325.71,41789,35638
1651,2021-12-30 00:00:00,913.36,74629,112140.0,102424164.32,44739.0,67401.0,16723476.14,85700688.18,51179,37946
1652,2021-12-31 00:00:00,1336.78,63784,82230.0,109923389.73,21248.0,60982.0,15499412.99,94423976.74,40415,33972
1653,2022-01-01 00:00:00,1671.01,66248,87669.0,146495544.54,25359.0,62310.0,22295747.64,124199796.89,42536,36071
1654,2022-01-02 00:00:00,2047.31,72264,85291.0,174616782.3,16673.0,68618.0,15459405.38,159157376.93,44323,41578
1655,2022-01-03 00:00:00,1848.72,72259,89211.0,164926587.05,24662.0,64549.0,22684941.24,142241645.81,45900,39702
1656,2022-01-04 00:00:00,1638.63,76363,102558.0,168054947.78,35656.0,66902.0,30464209.72,137590738.07,51621,40527
1657,2022-01-05 00:00:00,1207.38,81015,118126.0,142622581.18,45907.0,72219.0,19814098.94,122808482.24,54262,42216
1658,2022-01-06 00:00:00,1179.55,75082,108814.0,128352065.25,41309.0,67505.0,22096668.59,106255396.66,51099,38447
1659,2022-01-07 00:00:00,1072.93,74271,109905.0,117919979.69,42392.0,67513.0,19000636.79,98919342.9,50601,37533
1660,2022-01-08 00:00:00,1206.59,75677,109610.0,132253852.52,38671.0,70939.0,13251782.58,119002069.94,48680,41099
1661,2022-01-09 00:00:00,1413.27,82192,118401.0,167332686.1,35362.0,83039.0,12884771.44,154447914.66,53668,45912
1662,2022-01-10 00:00:00,1302.58,63540,84170.0,109638258.52,27941.0,56229.0,17741290.09,91896968.43,40709,33237
1663,2022-01-11 00:00:00,978.07,72364,108323.0,105947079.44,42152.0,66171.0,15961561.69,89985517.75,50982,36697
1664,2022-01-12 00:00:00,1570.39,73440,103831.0,163055441.11,40596.0,63235.0,48447037.51,114608403.61,51409,35876
1665,2022-01-13 00:00:00,1161.71,78456,117738.0,136777922.03,42878.0,74860.0,21849618.39,114928303.64,53922,40055
1666,2022-01-14 00:00:00,1293.54,76606,106389.0,137618454.46,37535.0,68854.0,22174512.14,115443942.33,53854,38547
1667,2022-01-15 00:00:00,1182.67,80313,120361.0,142347178.56,39231.0,81130.0,14228025.18,128119153.38,53441,42922
1668,2022-01-16 00:00:00,982.72,99177,158647.0,155904894.67,55892.0,102755.0,26521684.3,129383210.37,69633,51140
1669,2022-01-17 00:00:00,896.59,90558,121231.0,108694461.64,35038.0,86193.0,14489386.37,94205075.27,60674,49149
1670,2022-01-18 00:00:00,1026.1,81056,100512.0,103135314.28,35549.0,64963.0,17176112.24,85959202.04,54898,40382
1671,2022-01-19 00:00:00,1171.99,92271,139138.0,163067903.73,61164.0,77974.0,43129160.26,119938743.48,67164,43767
1672,2022-01-20 00:00:00,1225.61,111061,154911.0,189860024.88,51391.0,103520.0,43541470.5,146318554.39,74343,59832
1673,2022-01-21 00:00:00,1371.3,83786,109018.0,149496466.39,31583.0,77435.0,16939992.65,132556473.74,56459,43914
1674,2022-01-22 00:00:00,1081.86,70588,87221.0,94360991.8,23637.0,63584.0,15190748.94,79170242.86,47028,35588
1675,2022-01-23 00:00:00,1035.37,72033,103653.0,107318872.93,35724.0,67929.0,15679890.3,91638982.62,49282,37742
1676,2022-01-24 00:00:00,942.62,68402,97466.0,91873057.09,32871.0,64595.0,14283557.15,77589499.94,46154,35511
1677,2022-01-25 00:00:00,1681.88,79987,113298.0,190554059.19,40549.0,72749.0,46659522.64,143894536.55,53975,42565
1678,2022-01-26 00:00:00,1765.0,78422,113709.0,200696269.36,43358.0,70351.0,28879944.99,171816324.37,54744,40333
1679,2022-01-27 00:00:00,1589.03,79603,130185.0,206868504.61,51287.0,78898.0,28393701.39,178474803.22,57806,40685
1680,2022-01-28 00:00:00,1390.42,77992,103018.0,143238561.33,35664.0,67354.0,23740543.25,119498018.08,53427,39122
1681,2022-01-29 00:00:00,1220.97,78623,130670.0,159544236.03,53567.0,77103.0,25599736.64,133944499.39,55934,39427
1682,2022-01-30 00:00:00,1649.73,79552,114799.0,189387812.49,37356.0,77443.0,24015005.35,165372807.14,55236,40625
1683,2022-01-31 00:00:00,1885.44,85204,114946.0,216723786.93,42543.0,72403.0,43704591.93,173019194.99,59988,40869
1684,2022-02-01 00:00:00,1807.21,86029,120505.0,217777559.68,40233.0,80272.0,37065056.38,180712503.3,59518,43502
1685,2022-02-02 00:00:00,1344.77,87885,120250.0,161709043.51,41419.0,78831.0,28021957.45,133687086.05,63067,42283
1686,2022-02-03 00:00:00,1340.45,82757,110479.0,148091722.3,33458.0,77021.0,34715718.32,113376003.98,57029,40890
1687,2022-02-04 00:00:00,1285.95,81308,109015.0,140188331.41,28285.0,80730.0,13142598.47,127045732.93,53103,43200
1688,2022-02-05 00:00:00,1268.81,64787,81635.0,103579587.82,21503.0,60132.0,10792198.13,92787389.69,41320,33217
1689,2022-02-06 00:00:00,920.5,68193,99783.0,91849926.23,36763.0,63020.0,11413336.49,80436589.74,45216,34423
1690,2022-02-07 00:00:00,1814.61,87900,119260.0,216410769.59,36040.0,83220.0,94614978.05,121795791.54,61789,44172
1691,2022-02-08 00:00:00,899.66,90582,112462.0,101177749.79,22838.0,89624.0,13547085.43,87630664.36,58840,50383
1692,2022-02-09 00:00:00,954.06,93408,118684.0,113231258.38,24601.0,94083.0,16254800.74,96976457.64,61766,51669
1693,2022-02-10 00:00:00,995.09,95274,116068.0,115498099.7,18872.0,97196.0,19536754.21,95961345.49,60448,53964
1694,2022-02-11 00:00:00,1122.48,84896,100716.0,113051289.94,15907.0,84809.0,10485737.02,102565552.92,52868,48699
1695,2022-02-12 00:00:00,2337.9,79354,101605.0,237542087.49,32846.0,68759.0,17844355.97,219697731.52,55043,40527
1696,2022-02-13 00:00:00,2168.31,71666,90681.0,196624299.08,22661.0,68020.0,11633036.38,184991262.7,47108,39210
1697,2022-02-14 00:00:00,1093.48,63753,75951.0,83050881.69,17675.0,58276.0,9519299.08,73531582.61,41420,34953
1698,2022-02-15 00:00:00,1208.64,65322,74552.0,90106313.17,12133.0,62419.0,6249763.15,83856550.01,40818,36873
1699,2022-02-16 00:00:00,1224.44,59929,67241.0,82332673.09,12034.0,55207.0,6787900.07,75544773.02,37032,33735
1700,2022-02-17 00:00:00,932.98,60358,72794.0,67915217.25,17232.0,55562.0,6161734.55,61753482.7,38005,32799
1701,2022-02-18 00:00:00,1035.79,58857,65983.0,68344646.66,9564.0,56419.0,5042444.83,63302201.83,36084,32876
1702,2022-02-19 00:00:00,742.33,61726,76610.0,56870031.55,17247.0,59363.0,7094190.32,49775841.22,39178,34229
1703,2022-02-20 00:00:00,881.75,57135,74082.0,65322071.83,21573.0,52509.0,12057965.33,53264106.5,38082,30226
1704,2022-02-21 00:00:00,986.85,70529,86986.0,85842561.81,23876.0,63110.0,10224273.28,75618288.52,48834,36986
1705,2022-02-22 00:00:00,901.05,71144,91152.0,82132351.88,35935.0,55217.0,13678480.15,68453871.73,51884,33130
1706,2022-02-23 00:00:00,1022.3,75455,102008.0,104282513.05,36005.0,66003.0,14962730.33,89319782.72,54966,36160
1707,2022-02-24 00:00:00,1365.91,57142,64837.0,88561723.9,11400.0,53437.0,6022064.5,82539659.4,36129,30564
1708,2022-02-25 00:00:00,1204.45,59022,70967.0,85475930.72,16602.0,54365.0,6656391.01,78819539.71,37869,32337
1709,2022-02-26 00:00:00,965.42,60814,75293.0,72689661.99,22339.0,52954.0,10532000.93,62157661.06,41734,31571
1710,2022-02-27 00:00:00,1229.26,54121,60601.0,74494604.02,11435.0,49166.0,4320060.29,70174543.74,34570,29183
1711,2022-02-28 00:00:00,767.21,51723,71032.0,54496761.4,23999.0,47033.0,6610059.72,47886701.67,33848,27821
1712,2022-03-01 00:00:00,692.37,52473,64043.0,44344528.96,17341.0,46702.0,4803607.97,39540920.99,34599,27710
1713,2022-03-02 00:00:00,847.94,55784,68739.0,58287673.96,20530.0,48209.0,7322217.01,50965456.95,38544,28744
1714,2022-03-03 00:00:00,887.16,51172,60825.0,53963065.22,12122.0,48703.0,7511741.11,46451324.1,32672,27072
1715,2022-03-04 00:00:00,960.59,54233,65996.0,63396795.02,18870.0,47126.0,11852524.59,51544270.43,36599,27968
1716,2022-03-05 00:00:00,759.74,51877,69374.0,52709822.04,22010.0,47364.0,7241982.83,45467839.21,34758,26786
1717,2022-03-06 00:00:00,729.94,43949,49142.0,35870837.28,8088.0,41054.0,3071747.89,32799089.39,27132,24064
1718,2022-03-07 00:00:00,835.38,45743,51109.0,42696049.19,8222.0,42887.0,3616467.51,39079581.67,28475,25271
1719,2022-03-08 00:00:00,1036.0,41146,45201.0,46829284.12,8295.0,36906.0,3299152.32,43530131.8,24868,22970
1720,2022-03-09 00:00:00,832.82,43994,49738.0,41423635.87,8855.0,40883.0,3367494.87,38056141.0,27050,24566
1721,2022-03-10 00:00:00,887.13,40809,45783.0,40615633.7,6684.0,39099.0,3175577.13,37440056.58,24454,22901
1722,2022-03-11 00:00:00,1358.07,41162,45368.0,61613077.81,6911.0,38457.0,6321381.36,55291696.45,24722,23395
1723,2022-03-12 00:00:00,1381.82,39802,43486.0,60090022.06,7914.0,35572.0,3749186.9,56340835.17,24164,21951
1724,2022-03-13 00:00:00,1081.83,39540,47957.0,51882448.47,10089.0,37868.0,3106634.48,48775813.99,24237,22040
1725,2022-03-14 00:00:00,901.73,38081,41210.0,37160486.28,6362.0,34848.0,2908125.53,34252360.75,22763,21438
1726,2022-03-15 00:00:00,943.32,41810,46804.0,44152307.2,8339.0,38465.0,3154664.18,40997643.03,25691,23217
1727,2022-03-16 00:00:00,1604.87,37271,40531.0,65048631.69,5630.0,34901.0,4262991.26,60785640.44,22791,20349
1728,2022-03-17 00:00:00,2895.6,38221,43318.0,125431449.18,8600.0,34718.0,8853334.09,116578115.08,24133,20450
1729,2022-03-18 00:00:00,2552.55,37029,39355.0,100458175.69,6195.0,33160.0,7355385.33,93102790.36,22423,20003
1730,2022-03-19 00:00:00,2603.92,35786,38490.0,100227634.53,6820.0,31670.0,6623629.87,93604004.66,21291,19599
1731,2022-03-20 00:00:00,1674.18,36638,41757.0,69908609.73,8076.0,33681.0,4431203.08,65477406.65,22259,20419
1732,2022-03-21 00:00:00,1502.44,35278,40590.0,60985468.13,7843.0,32747.0,7266509.39,53718958.74,21344,19423
1733,2022-03-22 00:00:00,1245.79,34728,40092.0,49948552.17,8419.0,31673.0,4679529.69,45269022.48,20610,18664
1734,2022-03-23 00:00:00,1415.5,37391,43313.0,61311144.67,7564.0,35749.0,3727739.12,57583405.55,22464,20367
1735,2022-03-24 00:00:00,1724.41,37489,43454.0,74932702.04,7490.0,35964.0,5183051.2,69749650.84,22393,20709
1736,2022-03-25 00:00:00,1360.82,37972,49227.0,66990255.25,12268.0,36959.0,7393480.67,59596774.58,23774,20936
1737,2022-03-26 00:00:00,1739.1,30730,32395.0,56345150.51,6504.0,25891.0,7695472.98,48649677.53,17251,16876
1738,2022-03-27 00:00:00,1498.21,33855,37553.0,56262389.67,5930.0,31623.0,6005011.51,50257378.16,19686,18903
1739,2022-03-28 00:00:00,1166.8,35503,46429.0,54173269.6,9352.0,37077.0,4879926.0,49293343.6,22102,19729
1740,2022-03-29 00:00:00,1380.59,33258,36115.0,49875113.55,4894.0,31221.0,4289129.91,45585983.64,19583,18591
1741,2022-03-30 00:00:00,2518.19,27307,27470.0,69174736.73,3876.0,23594.0,10049338.77,59125397.97,15774,15082
1742,2022-03-31 00:00:00,2865.29,25631,25106.0,71941580.92,3289.0,21817.0,5246785.05,66694795.87,14151,14262
1743,2022-04-01 00:00:00,3483.57,24000,24034.0,83724115.96,2740.0,21294.0,4276886.61,79447229.35,13164,13449
1744,2022-04-02 00:00:00,3695.19,29477,31642.0,116923359.93,3848.0,27794.0,7458941.52,109464418.41,16529,16902
1745,2022-04-03 00:00:00,2727.3,37446,50460.0,137619316.36,12867.0,37593.0,15670029.07,121949287.29,23122,21448
1746,2022-04-04 00:00:00,2528.27,34241,42428.0,107269589.83,7185.0,35243.0,8694387.74,98575202.09,20087,20175
1747,2022-04-05 00:00:00,2441.44,30953,32400.0,79102768.68,3982.0,28418.0,5102103.99,74000664.69,17312,18084
1748,2022-04-06 00:00:00,986.41,52506,64205.0,63332753.46,11462.0,52743.0,7500993.51,55831759.96,30465,30422
1749,2022-04-07 00:00:00,1262.09,50236,57903.0,73078957.37,10418.0,47485.0,12013956.4,61065000.97,30241,27841
1750,2022-04-08 00:00:00,1083.54,41869,46059.0,49906918.1,4335.0,41724.0,5043858.7,44863059.4,24531,23558
1751,2022-04-09 00:00:00,1308.1,36369,41042.0,53687109.31,5511.0,35531.0,5845923.7,47841185.6,21321,20148
1752,2022-04-10 00:00:00,1284.9,32555,37727.0,48475382.76,5983.0,31744.0,4286906.57,44188476.19,19432,17570
1753,2022-04-11 00:00:00,1399.24,30045,32943.0,46095276.92,3950.0,28993.0,3410910.15,42684366.78,17559,16341
1754,2022-04-12 00:00:00,1436.62,29381,31956.0,45908488.7,3879.0,28077.0,3472053.64,42436435.07,17110,15852
1755,2022-04-13 00:00:00,1611.11,32933,37384.0,60229722.93,8430.0,28954.0,6552160.11,53677562.82,20779,16231
1756,2022-04-14 00:00:00,1380.58,35731,44811.0,61865142.47,13895.0,30916.0,7146125.89,54719016.58,23732,17315
1757,2022-04-15 00:00:00,1285.03,32869,38005.0,48837443.09,6911.0,31094.0,4956959.59,43880483.49,19848,17416
1758,2022-04-16 00:00:00,4544.82,39299,46816.0,212770303.41,13462.0,33354.0,70635917.73,142134385.68,27315,18862
1759,2022-04-17 00:00:00,3203.13,30567,36250.0,116113493.41,6561.0,29689.0,6839517.29,109273976.12,18002,16414
1760,2022-04-18 00:00:00,2448.63,36095,43061.0,105440560.64,6926.0,36135.0,10124984.98,95315575.66,21552,19810
1761,2022-04-19 00:00:00,2592.58,34382,39382.0,102100800.36,6686.0,32696.0,7391938.29,94708862.07,20404,18502
