,Date,Average USD,Active market wallets,Number of sales,Sales USD,Primary Sales,Secondary sales,Primary sales USD,Secondary sales USD,Unique buyers,Unique sellers,ΔAverage USD,ΔActive market wallets,ΔNumber of sales,ΔSales USD,ΔPrimary Sales,ΔSecondary sales,ΔPrimary sales USD,ΔSecondary sales USD,ΔUnique buyers,ΔUnique sellers,ETH_Open,BTC_Open,Nasdaq_Open,USD_Open,Oil_Open,Gold_Open,SVI_NFT,SVI_metaverse,Year_Month,time_2017-06,time_2017-07,time_2017-08,time_2017-09,time_2017-10,time_2017-11,time_2017-12,time_2018-01,time_2018-02,time_2018-03,time_2018-04,time_2018-05,time_2018-06,time_2018-07,time_2018-08,time_2018-09,time_2018-10,time_2018-11,time_2018-12,time_2019-01,time_2019-02,time_2019-03,time_2019-04,time_2019-05,time_2019-06,time_2019-07,time_2019-08,time_2019-09,time_2019-10,time_2019-11,time_2019-12,time_2020-01,time_2020-02,time_2020-03,time_2020-04,time_2020-05,time_2020-06,time_2020-07,time_2020-08,time_2020-09,time_2020-10,time_2020-11,time_2020-12,time_2021-01,time_2021-02,time_2021-03,time_2021-04,time_2021-05,time_2021-06,time_2021-07,time_2021-08,time_2021-09,time_2021-10,time_2021-11,time_2021-12,time_2022-01,time_2022-02,time_2022-03,time_2022-04,time_2022-05,time_2022-06,time_2022-07,time_2022-08,time_2022-09,time_2022-10,time_2022-11,SVI_OpenSea Shared Storefront,avg_price,LOG_avg_price
659,2019-04-13,9.5,1092.0,6534.0,62086.15,5399.0,1135.0,20915.98,41170.17,668.0,579.0,-2.95,-63.0,690.0,-14788.76,817.0,-127.0,-3979.38,-10809.39,3.0,-74.0,1172.12,36751.8,,,,,,136.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
660,2019-04-14,6.55,1029.0,7224.0,47297.39,6216.0,1008.0,16936.6,30360.78,671.0,505.0,19.82,-93.0,-3497.0,50996.73,-3231.0,-266.0,22732.57,28264.18,-74.0,-28.0,1233.34,39175.7,12898.09,90.22,53.8,1847.3,0.0,271.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
661,2019-04-15,26.37,936.0,3727.0,98294.12,2985.0,742.0,39669.17,58624.96,597.0,477.0,-10.82,56.0,165.0,-37764.08,87.0,78.0,-10804.83,-26959.26,27.0,39.0,1128.8,37383.4,13010.94,90.28,52.84,1845.6,209.0,88.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
662,2019-04-16,15.55,992.0,3892.0,60530.04,3072.0,820.0,28864.34,31665.7,624.0,516.0,-5.95,76.0,406.0,-19256.89,239.0,167.0,-11208.26,-8048.63,56.0,41.0,1050.2,34061.2,12911.87,90.0,53.31,1855.0,229.0,119.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
663,2019-04-17,9.6,1068.0,4298.0,41273.15,3311.0,987.0,17656.08,23617.07,680.0,557.0,1.01,5.0,116.0,5543.49,229.0,-113.0,-1154.5,6697.98,-12.0,1.0,1086.96,35426.0,12916.1,90.52,52.18,1845.4,294.0,83.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
664,2019-04-18,10.61,1073.0,4414.0,46816.64,3540.0,874.0,16501.58,30315.05,668.0,558.0,-0.14,-21.0,597.0,5639.14,593.0,4.0,-2108.71,7747.86,20.0,-27.0,1255.84,38195.3,12961.5,90.03,52.58,1849.4,82.0,90.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
665,2019-04-19,10.47,1052.0,5011.0,52455.78,4133.0,878.0,14392.87,38062.91,688.0,531.0,-0.52,-48.0,-408.0,-6642.09,-523.0,115.0,3719.84,-10361.93,-63.0,0.0,1275.87,40149.7,,,,,216.0,123.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
666,2019-04-20,9.95,1004.0,4603.0,45813.69,3610.0,993.0,18112.71,27700.98,625.0,531.0,3.19,39.0,-58.0,13906.31,120.0,-178.0,-416.96,14323.27,13.0,17.0,1215.92,40607.2,,,,,396.0,122.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
667,2019-04-21,13.14,1043.0,4545.0,59720.0,3730.0,815.0,17695.75,42024.25,638.0,548.0,-2.36,-91.0,-604.0,-17235.61,-570.0,-34.0,-974.93,-16260.68,-40.0,-40.0,1224.33,39466.4,13037.24,89.83,50.93,1915.2,207.0,164.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
668,2019-04-22,10.78,952.0,3941.0,42484.39,3160.0,781.0,16720.82,25763.57,598.0,508.0,2.35,17.0,-172.0,7010.39,-256.0,84.0,-1463.87,8474.26,20.0,-25.0,1208.71,36798.5,12745.41,89.32,50.53,1921.5,140.0,166.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
669,2019-04-23,13.13,969.0,3769.0,49494.78,2904.0,865.0,15256.95,34237.83,618.0,483.0,13.6,90.0,28.0,52017.59,-113.0,141.0,40272.87,11744.72,52.0,49.0,1099.77,33999.3,12601.26,89.48,49.82,1952.8,262.0,236.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
670,2019-04-24,26.73,1059.0,3797.0,101512.37,2791.0,1006.0,55529.82,45982.55,670.0,532.0,-14.11,-52.0,-205.0,-56176.51,-96.0,-109.0,-43722.78,-12453.73,-27.0,-26.0,1042.48,32015.4,12663.13,89.9,47.38,1946.0,236.0,233.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
671,2019-04-25,12.62,1007.0,3592.0,45335.86,2695.0,897.0,11807.04,33528.82,643.0,506.0,3.18,-75.0,-392.0,5228.29,-273.0,-119.0,-217.81,5446.11,-43.0,-76.0,977.76,33016.6,12950.22,89.93,48.4,1908.2,144.0,287.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
672,2019-04-26,15.8,932.0,3200.0,50564.15,2422.0,778.0,11589.23,38974.93,600.0,430.0,1.0,63.0,1380.0,26365.93,1034.0,346.0,41598.88,-15232.96,13.0,112.0,774.54,32192.9,,,,,168.0,195.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
673,2019-04-27,16.8,995.0,4580.0,76930.08,3456.0,1124.0,53188.11,23741.97,613.0,542.0,-6.42,61.0,-55.0,-29952.8,53.0,-108.0,-36299.32,6346.52,15.0,42.0,729.0,29359.7,,,,,131.0,156.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
674,2019-04-28,10.38,1056.0,4525.0,46977.28,3509.0,1016.0,16888.79,30088.49,628.0,584.0,0.25,-116.0,-740.0,-6744.8,-643.0,-97.0,-5694.35,-1050.45,-52.0,-78.0,735.87,28951.7,,,,,200.0,530.0,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
675,2019-04-29,10.63,940.0,3785.0,40232.48,2866.0,919.0,11194.44,29038.04,576.0,506.0,44.01,104.0,-15.0,165742.51,-38.0,23.0,177837.72,-12095.21,58.0,27.0,751.92,28866.8,12852.96,89.93,48.35,1899.0,258.0,,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
676,2019-04-30,54.64,1044.0,3770.0,205974.99,2828.0,942.0,189032.16,16942.83,634.0,533.0,-46.06,106.0,1405.0,-161567.6,1207.0,198.0,-170053.58,8485.98,52.0,63.0,732.04,27374.5,12900.03,89.98,48.13,1881.8,253.0,,2019-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
677,2019-05-01,8.58,1150.0,5175.0,44407.39,4035.0,1140.0,18978.58,25428.81,686.0,596.0,5.85,-86.0,-363.0,25011.3,-281.0,-82.0,-1121.78,26133.08,-41.0,-30.0,730.26,27065.3,12909.86,90.21,47.72,1878.0,125.0,,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
678,2019-05-02,14.43,1064.0,4812.0,69418.69,3754.0,1058.0,17856.8,51561.89,645.0,566.0,-2.34,-67.0,-679.0,-19461.44,-480.0,-199.0,3401.54,-22862.98,-42.0,-26.0,683.76,26259.2,12813.97,90.22,48.23,1887.0,294.0,,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
679,2019-05-03,12.09,997.0,4133.0,49957.25,3274.0,859.0,21258.34,28698.91,603.0,540.0,-3.04,100.0,758.0,-5687.01,500.0,258.0,-2572.18,-3114.83,74.0,39.0,636.35,26460.3,,,,,140.0,,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
680,2019-05-04,9.05,1097.0,4891.0,44270.24,3774.0,1117.0,18686.16,25584.08,677.0,579.0,3.7,47.0,-479.0,11962.89,-311.0,-168.0,-2370.02,14332.91,-26.0,53.0,626.99,24714.7,,,,,283.0,,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
681,2019-05-05,12.75,1144.0,4412.0,56233.13,3463.0,949.0,16316.14,39916.99,651.0,632.0,-2.05,-100.0,-777.0,-17354.13,-758.0,-19.0,-782.47,-16571.66,-23.0,-75.0,612.38,23728.7,,90.33,,,250.0,0.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
682,2019-05-06,10.7,1044.0,3635.0,38879.0,2705.0,930.0,15533.67,23345.33,628.0,557.0,5.99,-103.0,-1352.0,-775.78,-1272.0,-80.0,-4617.66,3841.88,-20.0,-92.0,585.47,23253.2,12668.19,90.28,48.09,1877.3,141.0,252.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
683,2019-05-07,16.69,941.0,2283.0,38103.22,1433.0,850.0,10916.01,27187.21,608.0,465.0,-3.52,191.0,1812.0,15810.03,1861.0,-49.0,18915.26,-3105.23,158.0,76.0,637.04,23820.8,12733.75,90.52,46.79,1865.6,109.0,168.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
684,2019-05-08,13.17,1132.0,4095.0,53913.25,3294.0,801.0,29831.27,24081.98,766.0,541.0,-2.95,38.0,29.0,-11752.62,-173.0,202.0,-12165.79,413.16,48.0,20.0,607.86,22730.4,12715.48,90.09,47.93,1883.0,90.0,172.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
685,2019-05-09,10.22,1170.0,4124.0,42160.63,3121.0,1003.0,17665.48,24495.14,814.0,561.0,6.22,34.0,1306.0,47098.86,1130.0,176.0,33792.28,13306.59,31.0,11.0,638.28,23474.1,12575.6,90.15,48.54,1892.9,231.0,177.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
686,2019-05-10,16.44,1204.0,5430.0,89259.49,4251.0,1179.0,51457.76,37801.73,845.0,572.0,-9.6,-25.0,1869.0,-39308.69,1940.0,-71.0,-32180.06,-7128.63,-70.0,41.0,657.79,23843.6,,,,,170.0,210.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
687,2019-05-11,6.84,1179.0,7299.0,49950.8,6191.0,1108.0,19277.7,30673.1,775.0,613.0,4.74,-104.0,-1835.0,13302.93,-1699.0,-136.0,7142.02,6160.91,-60.0,-56.0,654.08,23127.6,,,,,237.0,155.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
688,2019-05-12,11.58,1075.0,5464.0,63253.73,4492.0,972.0,26419.72,36834.01,715.0,557.0,4.03,12.0,-807.0,9458.97,-720.0,-87.0,4433.68,5025.29,30.0,10.0,643.28,22823.3,12786.92,89.83,48.43,1891.3,160.0,197.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
689,2019-05-13,15.61,1087.0,4657.0,72712.7,3772.0,885.0,30853.4,41859.3,745.0,567.0,-5.25,65.0,-782.0,-32586.11,-852.0,70.0,-18716.69,-13869.42,0.0,16.0,637.29,21352.3,12741.64,90.27,47.85,1868.4,358.0,54.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
690,2019-05-14,10.36,1152.0,3875.0,40126.59,2920.0,955.0,12136.71,27989.88,745.0,583.0,18.86,-172.0,-1463.0,30351.03,-1288.0,-175.0,-1257.79,31608.83,-77.0,-139.0,588.81,19434.7,12607.87,90.49,47.6,1857.7,285.0,0.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
691,2019-05-15,29.22,980.0,2412.0,70477.62,1632.0,780.0,10878.92,59598.71,668.0,444.0,-7.3,-136.0,-216.0,-22338.41,-399.0,183.0,417.95,-22756.37,-68.0,-47.0,586.22,19273.9,12565.28,90.69,46.99,1830.5,328.0,115.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
692,2019-05-16,21.92,844.0,2196.0,48139.21,1233.0,963.0,11296.87,36842.34,600.0,397.0,16.26,14.0,199.0,43301.8,352.0,-153.0,2071.28,41230.51,-16.0,-2.0,590.66,19176.4,12427.86,90.76,46.73,1845.0,258.0,93.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
693,2019-05-17,38.18,858.0,2395.0,91441.01,1585.0,810.0,13368.15,78072.85,584.0,395.0,-18.61,130.0,190.0,-40848.2,94.0,96.0,-3430.15,-37418.05,43.0,98.0,568.07,18808.1,,,,,261.0,180.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
694,2019-05-18,19.57,988.0,2585.0,50592.81,1679.0,906.0,9938.0,40654.8,627.0,493.0,-5.31,116.0,613.0,-4994.28,544.0,69.0,2986.28,-7980.55,123.0,86.0,544.16,18026.7,,,,,70.0,239.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
695,2019-05-19,14.26,1104.0,3198.0,45598.53,2223.0,975.0,12924.28,32674.25,750.0,579.0,6.76,-74.0,-173.0,17981.76,-27.0,-146.0,-1496.59,19478.35,-93.0,-71.0,558.15,18250.5,12327.07,90.74,46.97,1840.0,221.0,123.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
696,2019-05-20,21.02,1030.0,3025.0,63580.29,2196.0,829.0,11427.69,52152.6,657.0,508.0,6.33,74.0,-94.0,16590.18,-165.0,71.0,33098.73,-16508.55,102.0,29.0,573.28,18546.1,12268.47,91.06,45.69,1843.0,558.0,122.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
697,2019-05-21,27.35,1104.0,2931.0,80170.47,2031.0,900.0,44526.42,35644.05,759.0,537.0,-6.52,-52.0,45.0,-18191.29,-225.0,270.0,-26626.38,8435.09,-35.0,-14.0,554.95,18322.4,12626.97,90.92,45.6,1875.4,284.0,111.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
698,2019-05-22,20.83,1052.0,2976.0,61979.18,1806.0,1170.0,17900.04,44079.14,724.0,523.0,1.14,9.0,-315.0,-3526.39,-212.0,-103.0,-2254.29,-1272.1,-9.0,15.0,591.03,19170.8,12574.84,90.9,45.66,1866.1,360.0,130.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
699,2019-05-23,21.97,1061.0,2661.0,58452.79,1594.0,1067.0,15645.75,42807.04,715.0,538.0,16.52,91.0,856.0,76927.87,712.0,144.0,8439.98,68487.89,6.0,88.0,601.54,19368.4,12523.57,90.79,46.15,1841.1,476.0,369.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
700,2019-05-24,38.49,1152.0,3517.0,135380.66,2306.0,1211.0,24085.73,111294.93,721.0,626.0,-21.83,-6.0,1259.0,-55832.37,1315.0,-56.0,8638.95,-64471.32,33.0,-26.0,596.61,19146.0,,,,,161.0,189.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
701,2019-05-25,16.66,1146.0,4776.0,79548.29,3621.0,1155.0,32724.68,46823.61,754.0,600.0,-1.69,160.0,-20.0,-8342.54,0.0,-20.0,1734.92,-10077.45,-56.0,209.0,567.84,18657.5,,,,,428.0,234.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
702,2019-05-26,14.97,1306.0,4756.0,71205.75,3621.0,1135.0,34459.6,36746.16,698.0,809.0,26.71,149.0,-287.0,115058.96,-570.0,283.0,103750.95,11308.0,13.0,157.0,616.33,19431.1,12479.91,90.71,45.64,1844.7,285.0,152.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
703,2019-05-27,41.68,1455.0,4469.0,186264.71,3051.0,1418.0,138210.55,48054.16,711.0,966.0,-22.64,-360.0,724.0,-87403.41,1076.0,-352.0,-88181.09,777.67,11.0,-401.0,597.94,19219.8,12469.16,91.06,44.99,1833.9,516.0,207.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
704,2019-05-28,19.04,1095.0,5193.0,98861.3,4127.0,1066.0,50029.46,48831.83,722.0,565.0,-4.4,-20.0,-477.0,-29842.19,-445.0,-32.0,-25541.56,-4300.62,-15.0,-2.0,585.69,18767.9,12390.58,91.19,44.38,1819.1,219.0,139.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
705,2019-05-29,14.64,1075.0,4716.0,69019.11,3682.0,1034.0,24487.9,44531.21,707.0,563.0,-3.34,156.0,1093.0,-3391.6,600.0,493.0,2455.44,-5847.04,24.0,129.0,616.78,19697.8,12387.62,91.95,45.08,1780.3,141.0,93.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
706,2019-05-30,11.3,1231.0,5809.0,65627.51,4282.0,1527.0,26943.34,38684.17,731.0,692.0,7.24,-107.0,-1177.0,20244.07,-860.0,-317.0,8972.47,11271.6,-65.0,-84.0,575.35,18186.0,12278.78,91.78,45.34,1790.8,293.0,85.0,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
