,DateTime,Average_NFT_in_USD,Active_market_wallets,Number_of_sales,Sales_USD,Primary_Sales,Secondary_sales,Primary_sales_USD,Secondary_sales_USD,Unique_buyers,Unique_sellers,ΔAverage_NFT_in_USD,ΔActive_market_wallets,ΔNumber_of_sales,ΔSales_USD,ΔPrimary_Sales,ΔSecondary_sales,ΔPrimary_sales_USD,ΔSecondary_sales_USD,ΔUnique_buyers,ΔUnique_sellers,extern_Open_ETH,extern_Open_BTC,extern_Open_NASDAQ,extern_Open_USD,SVI_BAYC,SVI_bored_ape_yacht_club,SVI_cryptopunks,SVI_metaverse,SVI_NFT,month,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
229,2022-05-18,1154.48,29891.0,37440.0,43223727.99,12840.0,24600.0,6570728.97,36652999.02,19885.0,14384.0,-120.76,-2821.0,-424.0,-4959574.04,-741.0,317.0,-2427744.08,-2531829.95,-3660.0,-84.0,2090.459961,30424.478516000003,11790.679688,103.339996,213,244,105,1353,1578,5,0,0,0,0,1,0,0,0,0,0,0,0
230,2022-05-19,1033.72,27070.0,37016.0,38264153.95,12099.0,24917.0,4142984.89,34121169.07,16225.0,14300.0,-51.56,5769.0,13165.0,11021493.06,5922.0,7243.0,-106627.68,11128120.73,6516.0,2309.0,1916.149536,28720.359375,11364.400391,103.83000200000001,570,304,195,1447,1531,5,0,0,0,0,1,0,0,0,0,0,0,0
231,2022-05-20,982.16,32839.0,50181.0,49285647.01,18021.0,32160.0,4036357.21,45249289.8,22741.0,16609.0,-343.84,876.0,3444.0,-15055907.91,2924.0,520.0,-173805.77,-14882102.14,-1029.0,1483.0,2018.000122,30311.119141000003,11542.669922,102.900002,353,237,178,1416,1790,5,0,0,0,0,1,0,0,0,0,0,0,0
232,2022-05-21,638.32,33715.0,53625.0,34229739.1,20945.0,32680.0,3862551.44,30367187.66,21712.0,18092.0,182.52,-2222.0,-10299.0,1333939.27,-7474.0,-2825.0,-914551.3,2248490.57,-534.0,-2316.0,1961.0179440000002,29199.859375,,,310,177,260,1072,1741,5,0,0,0,0,1,0,0,0,0,0,0,0
233,2022-05-22,820.84,31493.0,43326.0,35563678.37,13471.0,29855.0,2948000.14,32615678.23,21178.0,15776.0,246.18,-6460.0,-10990.0,-1060652.25,-4413.0,-6577.0,-115426.26,-945225.98,-6041.0,-2854.0,1974.670654,29432.472656,,,251,406,103,1018,1665,5,0,0,0,0,1,0,0,0,0,0,0,0
234,2022-05-23,1067.02,25033.0,32336.0,34503026.12,9058.0,23278.0,2832573.88,31670452.25,15137.0,12922.0,-34.59,-2700.0,-3649.0,-4885618.92,-726.0,-2923.0,-281635.81,-4603983.12,-1693.0,-1764.0,2042.344727,30309.396483999997,11396.280273,103.029999,342,301,122,1240,1774,5,0,0,0,0,1,0,0,0,0,0,0,0
235,2022-05-24,1032.43,22333.0,28687.0,29617407.2,8332.0,20355.0,2550938.07,27066469.13,13444.0,11158.0,-326.6,8385.0,21707.0,5952280.7,9333.0,12374.0,1049968.5,4902312.2,7804.0,4750.0,1972.390869,29101.125,11326.44043,102.110001,217,331,65,1283,1879,5,0,0,0,0,1,0,0,0,0,0,0,0
236,2022-05-25,705.83,30718.0,50394.0,35569687.9,17665.0,32729.0,3600906.57,31968781.33,21248.0,15908.0,420.42,-1118.0,-11002.0,8795591.4,-11027.0,25.0,-96657.63,8892249.03,-2516.0,471.0,1978.677002,29653.134766000003,11225.030273,101.769997,289,276,96,1170,1889,5,0,0,0,0,1,0,0,0,0,0,0,0
237,2022-05-26,1126.25,29600.0,39392.0,44365279.3,6638.0,32754.0,3504248.94,40861030.36,18732.0,16379.0,23.95,-3812.0,-7426.0,-7598024.13,839.0,-8265.0,660890.26,-8258914.38,-3089.0,-2766.0,1945.033325,29564.777344,11409.839844,102.019997,272,289,41,1246,1746,5,0,0,0,0,1,0,0,0,0,0,0,0
238,2022-05-27,1150.2,25788.0,31966.0,36767255.17,7477.0,24489.0,4165139.2,32602115.98,15643.0,13613.0,-281.57,-901.0,-461.0,-9400999.84,2722.0,-3183.0,-1085653.92,-8315345.92,-114.0,-1204.0,1802.543823,29251.140625,11869.69043,101.720001,123,123,169,1445,1878,5,0,0,0,0,1,0,0,0,0,0,0,0
239,2022-05-28,868.63,24887.0,31505.0,27366255.33,10199.0,21306.0,3079485.28,24286770.06,15529.0,12409.0,180.82,-2614.0,-3503.0,2020423.05,-1678.0,-1825.0,-190301.39,2210724.43,-1891.0,-1021.0,1724.635986,28622.625,,,185,501,170,1021,1683,5,0,0,0,0,1,0,0,0,0,0,0,0
240,2022-05-29,1049.45,22273.0,28002.0,29386678.38,8521.0,19481.0,2889183.89,26497494.49,13638.0,11388.0,249.1,-2300.0,-4041.0,1727767.1,-2236.0,-1805.0,-1057885.49,2785652.59,-1616.0,-1278.0,1792.184448,29019.867188,,,185,294,175,1072,1606,5,0,0,0,0,1,0,0,0,0,0,0,0
241,2022-05-30,1298.55,19973.0,23961.0,31114445.48,6285.0,17676.0,1831298.4,29283147.08,12022.0,10110.0,74.16,5030.0,7256.0,11737503.39,2410.0,4846.0,2159229.63,9578273.76,3940.0,2612.0,1811.885986,29443.365233999997,,101.639999,332,208,103,1436,1734,5,0,0,0,0,1,0,0,0,0,0,0,0
242,2022-05-31,1372.71,25003.0,31217.0,42851948.87,8695.0,22522.0,3990528.03,38861420.84,15962.0,12722.0,218.43,-3044.0,-4996.0,-1130696.02,-3841.0,-1155.0,-1094507.7,-36188.31,-2841.0,-1312.0,1996.4080809999998,31723.865233999997,12137.540039,101.440002,65,249,276,1435,1820,5,0,0,0,0,1,0,0,0,0,0,0,0
243,2022-06-01,1591.14,21959.0,26221.0,41721252.85,4854.0,21367.0,2896020.33,38825232.53,13121.0,11410.0,-459.11,2818.0,2763.0,-8910378.92,1003.0,1760.0,-709346.16,-8201032.77,2174.0,1614.0,1942.050659,31792.554688,12176.889648,101.760002,186,224,128,1445,1784,6,0,0,0,0,0,1,0,0,0,0,0,0
244,2022-06-02,1132.03,24777.0,28984.0,32810873.93,5857.0,23127.0,2186674.17,30624199.76,15295.0,13024.0,-397.77,7729.0,22529.0,5012871.84,11330.0,11199.0,988900.16,4023971.68,6811.0,4454.0,1822.4121089999999,29794.890625,11945.570313,102.550003,239,88,236,1479,1738,6,0,0,0,0,0,1,0,0,0,0,0,0
245,2022-06-03,734.26,32506.0,51513.0,37823745.77,17187.0,34326.0,3175574.33,34648171.44,22106.0,17478.0,382.98,-8345.0,-20792.0,-3501156.39,-10978.0,-9814.0,284556.33,-3785712.72,-6885.0,-4426.0,1834.1350100000002,30467.806641000003,12097.120117,101.75,236,95,333,1315,1849,6,0,0,0,0,0,1,0,0,0,0,0,0
246,2022-06-04,1117.24,24161.0,30721.0,34322589.38,6209.0,24512.0,3460130.66,30862458.72,15221.0,13052.0,-306.6,4695.0,9594.0,-1641618.22,10562.0,-968.0,465880.79,-2107499.01,3418.0,1631.0,1775.220825,29706.138672000005,,,234,299,114,1165,1675,6,0,0,0,0,0,1,0,0,0,0,0,0
247,2022-06-05,810.64,28856.0,40315.0,32680971.16,16771.0,23544.0,3926011.45,28754959.71,18639.0,14683.0,305.11,-1538.0,-7537.0,3890942.39,-9232.0,1695.0,-6932.11,3897874.5,-2570.0,509.0,1801.81897,29835.117188,,,318,254,39,1271,1679,6,0,0,0,0,0,1,0,0,0,0,0,0
248,2022-06-06,1115.75,27318.0,32778.0,36571913.55,7539.0,25239.0,3919079.34,32652834.21,16069.0,15192.0,-8.28,1611.0,4941.0,5200772.98,1456.0,3485.0,-1272227.53,6473000.51,1443.0,1202.0,1805.635986,29910.283202999995,12200.330078,102.16999799999999,404,89,197,1233,1768,6,0,0,0,0,0,1,0,0,0,0,0,0
249,2022-06-07,1107.47,28929.0,37719.0,41772686.53,8995.0,28724.0,2646851.81,39125834.72,17512.0,16394.0,192.9,-1843.0,-3263.0,3032794.04,-2565.0,-698.0,1677217.83,1355576.22,-530.0,-1228.0,1859.3337399999998,31371.742188,11925.80957,102.489998,108,132,228,1411,1820,6,0,0,0,0,0,1,0,0,0,0,0,0
250,2022-06-08,1300.37,27086.0,34456.0,44805480.57,6430.0,28026.0,4324069.64,40481410.94,16982.0,15166.0,25.29,-4821.0,-8579.0,-10501339.52,-1163.0,-7416.0,-1472908.27,-9028431.26,-3627.0,-3710.0,1814.1007079999997,31151.480469,12147.280273,102.389999,189,57,97,1470,1895,6,0,0,0,0,0,1,0,0,0,0,0,0
251,2022-06-09,1325.66,22265.0,25877.0,34304141.05,5267.0,20610.0,2851161.37,31452979.68,13355.0,11456.0,83.4,-1384.0,-1500.0,44544.64,646.0,-2146.0,-792557.5,837102.14,-904.0,-733.0,1793.5128170000003,30215.279297000005,12016.469727,102.559998,275,110,170,1547,1894,6,0,0,0,0,0,1,0,0,0,0,0,0
252,2022-06-10,1409.06,20881.0,24377.0,34348685.69,5913.0,18464.0,2058603.87,32290081.82,12451.0,10723.0,87.78,-1459.0,-1261.0,252257.71,469.0,-1730.0,-240106.99,492364.7,-941.0,-948.0,1789.689941,30110.330077999995,11543.879883,103.339996,212,125,147,1283,1810,6,0,0,0,0,0,1,0,0,0,0,0,0
253,2022-06-11,1496.84,19422.0,23116.0,34600943.4,6382.0,16734.0,1818496.88,32782446.52,11510.0,9775.0,-27.71,-107.0,-873.0,-1923156.49,-1578.0,705.0,-177534.54,-1745621.94,-101.0,-29.0,1665.217896,29084.666016000003,,,234,163,258,886,1650,6,0,0,0,0,0,1,0,0,0,0,0,0
254,2022-06-12,1469.13,19315.0,22243.0,32677786.91,4804.0,17439.0,1640962.34,31036824.58,11409.0,9746.0,198.14,1822.0,1560.0,7008183.74,-1061.0,2621.0,887233.55,6120950.18,987.0,1111.0,1530.189697,28373.513672000005,,,167,55,0,1046,1602,6,0,0,0,0,0,1,0,0,0,0,0,0
255,2022-06-13,1667.27,21137.0,23803.0,39685970.65,3743.0,20060.0,2528195.89,37157774.76,12396.0,10857.0,-218.21,2309.0,3900.0,457425.96,649.0,3251.0,-790717.33,1248143.29,1473.0,1343.0,1443.835449,26737.578125,10986.849609,104.209999,285,242,151,1232,1745,6,0,0,0,0,0,1,0,0,0,0,0,0
256,2022-06-14,1449.06,23446.0,27703.0,40143396.61,4392.0,23311.0,1737478.56,38405918.05,13869.0,12200.0,-276.15,-438.0,-254.0,-7948109.18,2487.0,-2741.0,-43700.18,-7904409.0,333.0,-685.0,1204.555298,22487.986328,10897.429688,105.190002,327,301,211,1384,1669,6,0,0,0,0,0,1,0,0,0,0,0,0
257,2022-06-15,1172.91,23008.0,27449.0,32195287.43,6879.0,20570.0,1693778.38,30501509.05,14202.0,11515.0,127.9,-2419.0,-4390.0,-2199967.94,-1050.0,-3340.0,-195427.82,-2004540.11,-1827.0,-1017.0,1211.365967,22196.730469,10968.400391,105.349998,400,271,280,1344,1772,6,0,0,0,0,0,1,0,0,0,0,0,0
258,2022-06-16,1300.81,20589.0,23059.0,29995319.49,5829.0,17230.0,1498350.56,28496968.94,12375.0,10498.0,-252.68,841.0,2589.0,-3112936.57,1839.0,750.0,-98868.77,-3014067.81,472.0,572.0,1233.6035160000001,22576.304688,10806.019531,104.900002,196,162,139,1229,1788,6,0,0,0,0,0,1,0,0,0,0,0,0
259,2022-06-17,1048.13,21430.0,25648.0,26882382.92,7668.0,17980.0,1399481.79,25482901.13,12847.0,11070.0,104.04,3857.0,3926.0,7192009.27,3431.0,495.0,1356729.12,5835280.15,4176.0,836.0,1067.987671,20385.71875,10697.549805,103.879997,185,254,119,1310,1400,6,0,0,0,0,0,1,0,0,0,0,0,0
260,2022-06-18,1152.17,25287.0,29574.0,34074392.19,11099.0,18475.0,2756210.91,31318181.28,17023.0,11906.0,322.08,-3524.0,-4209.0,3319970.99,-4514.0,305.0,-1484270.56,4804241.55,-4945.0,140.0,1086.37793,20473.425781,,,341,249,302,999,1159,6,0,0,0,0,0,1,0,0,0,0,0,0
261,2022-06-19,1474.25,21763.0,25365.0,37394363.18,6585.0,18780.0,1271940.35,36122422.83,12078.0,12046.0,-55.89,-1046.0,42.0,-1358114.14,-375.0,417.0,338843.99,-1696958.13,-648.0,-710.0,993.400635,19010.902344,,,228,177,264,1032,1080,6,0,0,0,0,0,1,0,0,0,0,0,0
262,2022-06-20,1418.36,20717.0,25407.0,36036249.04,6210.0,19197.0,1610784.34,34425464.7,11430.0,11336.0,42.4,-1941.0,-2070.0,-1946492.69,-1335.0,-735.0,-396138.07,-1550354.62,-1007.0,-920.0,1127.65625,20553.371094,,104.650002,129,327,189,1429,1245,6,0,0,0,0,0,1,0,0,0,0,0,0
263,2022-06-21,1460.76,18776.0,23337.0,34089756.35,4875.0,18462.0,1214646.27,32875110.08,10423.0,10416.0,-135.99,1411.0,3194.0,1057697.72,431.0,2763.0,182650.22,875047.49,635.0,1063.0,1127.511841,20594.294922,10974.049805,104.440002,699,354,156,1411,1361,6,0,0,0,0,0,1,0,0,0,0,0,0
264,2022-06-22,1324.77,20187.0,26531.0,35147454.07,5306.0,21225.0,1397296.49,33750157.57,11058.0,11479.0,-324.89,2553.0,2272.0,-6347818.46,3301.0,-1029.0,-215571.31,-6132247.15,1084.0,1757.0,1125.372925,20719.414063,10941.950195,104.43,380,384,184,1548,1372,6,0,0,0,0,0,1,0,0,0,0,0,0
265,2022-06-23,999.88,22740.0,28803.0,28799635.61,8607.0,20196.0,1181725.18,27617910.42,12142.0,13236.0,181.89,-79.0,164.0,5432740.23,-2187.0,2351.0,459120.63,4973619.61,513.0,-334.0,1051.329346,19986.607422,11137.679688,104.209999,692,436,81,1642,1374,6,0,0,0,0,0,1,0,0,0,0,0,0
266,2022-06-24,1181.77,22661.0,28967.0,34232375.84,6420.0,22547.0,1640845.81,32591530.03,12655.0,12902.0,-193.03,317.0,6105.0,444832.08,8314.0,-2209.0,409039.66,35792.41,3137.0,-1809.0,1143.204712,21084.648438,11351.30957,104.379997,286,619,292,1287,1810,6,0,0,0,0,0,1,0,0,0,0,0,0
267,2022-06-25,988.74,22978.0,35072.0,34677207.92,14734.0,20338.0,2049885.47,32627322.44,15792.0,11093.0,563.46,-4118.0,-11858.0,1355542.95,-9104.0,-2754.0,-841274.87,2196817.83,-4878.0,-954.0,1226.724731,21233.609375,,,490,444,161,1038,1604,6,0,0,0,0,0,1,0,0,0,0,0,0
268,2022-06-26,1552.2,18860.0,23214.0,36032750.87,5630.0,17584.0,1208610.6,34824140.27,10914.0,10139.0,-147.73,-304.0,-264.0,-3800120.47,-34.0,-230.0,192702.62,-3992823.09,115.0,-415.0,1242.987549,21496.494141,,,220,584,152,1214,1587,6,0,0,0,0,0,1,0,0,0,0,0,0
269,2022-06-27,1404.47,18556.0,22950.0,32232630.4,5596.0,17354.0,1401313.22,30831317.18,11029.0,9724.0,-57.57,1091.0,6086.0,6876007.68,5212.0,874.0,767368.94,6108638.74,557.0,498.0,1199.713135,21028.238281,11661.019531,104.120003,224,497,189,1205,1764,6,0,0,0,0,0,1,0,0,0,0,0,0
270,2022-06-28,1346.9,19647.0,29036.0,39108638.08,10808.0,18228.0,2168682.16,36939955.92,11586.0,10222.0,-624.08,9621.0,20611.0,-3222824.25,13469.0,7142.0,4874240.54,-8097064.79,6023.0,5665.0,1193.2540279999998,20731.544922,11542.240234,103.970001,362,355,258,1249,1638,6,0,0,0,0,0,1,0,0,0,0,0,0
271,2022-06-29,722.82,29268.0,49647.0,35885813.83,24277.0,25370.0,7042922.7,28842891.13,17609.0,15887.0,-12.13,8008.0,2430.0,1124738.81,-1936.0,4366.0,-606217.98,1730956.79,8609.0,2260.0,1144.524414,20281.169922,11160.219727,104.459999,137,434,168,1326,1608,6,0,0,0,0,0,1,0,0,0,0,0,0
272,2022-06-30,710.69,37276.0,52077.0,37010552.64,22341.0,29736.0,6436704.72,30573847.92,26218.0,18147.0,20.51,-6480.0,-6308.0,-3544142.93,-6197.0,-111.0,-3868886.64,324743.71,-8862.0,-753.0,1099.353149,20108.3125,11048.25,105.059998,192,163,419,1142,1609,6,0,0,0,0,0,1,0,0,0,0,0,0
273,2022-07-01,731.2,30796.0,45769.0,33466409.71,16144.0,29625.0,2567818.08,30898591.63,17356.0,17394.0,-116.12,-2196.0,-1873.0,-6466763.18,-474.0,-1399.0,-1578433.65,-4888329.53,-873.0,-1677.0,1068.3167720000001,19820.470703,11006.830078,104.779999,457,249,57,1176,1872,7,0,0,0,0,0,0,1,0,0,0,0,0
274,2022-07-02,615.08,28600.0,43896.0,26999646.53,15670.0,28226.0,989384.43,26010262.1,16483.0,15717.0,19.99,-616.0,12775.0,8990627.23,15934.0,-3159.0,1667157.89,7323469.33,1727.0,-1738.0,1060.121216,19274.835938,,,150,274,170,928,1489,7,0,0,0,0,0,0,1,0,0,0,0,0
275,2022-07-03,635.07,27984.0,56671.0,35990273.76,31604.0,25067.0,2656542.32,33333731.43,18210.0,13979.0,-155.78,2183.0,7993.0,-4997268.35,4417.0,3576.0,-337585.69,-4659682.65,818.0,1286.0,1066.467407,19242.095703,,,227,339,356,870,1540,7,0,0,0,0,0,0,1,0,0,0,0,0
276,2022-07-04,479.29,30167.0,64664.0,30993005.41,36021.0,28643.0,2318956.63,28674048.78,19028.0,15265.0,77.0,-963.0,-12052.0,-1725414.13,-11079.0,-973.0,-618497.23,-1106916.9,-1740.0,179.0,1073.794312,19297.314453,,105.120003,241,178,290,937,1633,7,0,0,0,0,0,0,1,0,0,0,0,0
277,2022-07-05,556.29,29204.0,52612.0,29267591.28,24942.0,27670.0,1700459.4,27567131.88,17288.0,15444.0,69.11,1199.0,-2081.0,2334561.05,-4501.0,2420.0,-470934.49,2805495.54,1033.0,969.0,1150.5097660000001,20225.353516,10964.179688,105.139999,231,464,160,1140,1752,7,0,0,0,0,0,0,1,0,0,0,0,0
278,2022-07-06,625.4,30403.0,50531.0,31602152.33,20441.0,30090.0,1229524.91,30372627.42,18321.0,16413.0,133.41,-91.0,-3989.0,3714581.23,-6378.0,2389.0,57847.39,3656733.84,-2113.0,1497.0,1134.8222660000001,20194.619141,11337.900391,106.489998,138,296,149,1031,1690,7,0,0,0,0,0,0,1,0,0,0,0,0
279,2022-07-07,758.81,30312.0,46542.0,35316733.56,14063.0,32479.0,1287372.3,34029361.26,16208.0,17910.0,-22.87,-1877.0,-2630.0,-3000229.68,116.0,-2746.0,180994.73,-3181224.41,-240.0,-1360.0,1186.9609380000002,20547.814453,11422.599609,107.07,124,432,175,1070,1668,7,0,0,0,0,0,0,1,0,0,0,0,0
280,2022-07-08,735.94,28435.0,43912.0,32316503.88,14179.0,29733.0,1468367.03,30848136.85,15968.0,16550.0,93.16,-295.0,-2198.0,2268471.76,1944.0,-4142.0,700161.29,1568310.47,547.0,-1201.0,1237.580322,21637.154297,11503.610352,107.040001,161,207,100,1231,1818,7,0,0,0,0,0,0,1,0,0,0,0,0
281,2022-07-09,829.1,28140.0,41714.0,34584975.64,16123.0,25591.0,2168528.32,32416447.32,16515.0,15349.0,-205.36,3519.0,8478.0,-3277988.21,4532.0,3946.0,-585356.85,-2692631.36,2238.0,2880.0,1222.306885,21716.828125,,,238,296,190,933,1549,7,0,0,0,0,0,0,1,0,0,0,0,0
282,2022-07-10,623.74,31659.0,50192.0,31306987.43,20655.0,29537.0,1583171.47,29723815.96,18753.0,18229.0,172.27,-5830.0,-12445.0,-1260004.96,-10344.0,-2101.0,30489.47,-1290494.43,-3403.0,-3776.0,1216.904419,21591.080078,,,310,341,175,965,1612,7,0,0,0,0,0,0,1,0,0,0,0,0
283,2022-07-11,796.01,25829.0,37747.0,30046982.47,10311.0,27436.0,1613660.94,28433321.53,15350.0,14453.0,153.75,-2022.0,-3975.0,2028262.88,240.0,-4215.0,155338.96,1872923.92,-1376.0,-1514.0,1168.139038,20856.353516,11524.490234,106.91999799999999,273,163,134,1164,1685,7,0,0,0,0,0,0,1,0,0,0,0,0
284,2022-07-12,949.76,23807.0,33772.0,32075245.35,10551.0,23221.0,1768999.9,30306245.45,13974.0,12939.0,-126.07,6779.0,9078.0,3219697.3,4034.0,5044.0,1549703.93,1669993.37,3326.0,5071.0,1097.259155,19970.474609,11420.889648,108.18,329,147,211,1193,1800,7,0,0,0,0,0,0,1,0,0,0,0,0
285,2022-07-13,823.69,30586.0,42850.0,35294942.65,14585.0,28265.0,3318703.83,31976238.82,17300.0,18010.0,-132.62,-369.0,-2128.0,-7153061.69,-365.0,-1763.0,-1806983.84,-5346077.85,68.0,-1284.0,1038.186646,19325.972656,11056.549805,108.190002,325,172,87,1324,1793,7,0,0,0,0,0,0,1,0,0,0,0,0
286,2022-07-14,691.07,30217.0,40722.0,28141880.96,14220.0,26502.0,1511719.99,26630160.97,17368.0,16726.0,44.81,-447.0,14043.0,12158499.7,8587.0,5456.0,923168.69,11235331.01,2297.0,-840.0,1113.5157470000001,20211.466797,11151.209961,108.199997,355,83,227,1357,1746,7,0,0,0,0,0,0,1,0,0,0,0,0
287,2022-07-15,735.88,29770.0,54765.0,40300380.66,22807.0,31958.0,2434888.68,37865491.98,19665.0,15886.0,169.11,-4358.0,-12757.0,-2283694.47,-5220.0,-7537.0,725852.43,-3009546.9,-3655.0,-2852.0,1191.674805,20573.15625,11379.360352,108.66999799999999,226,363,304,1167,1801,7,0,0,0,0,0,0,1,0,0,0,0,0
288,2022-07-16,904.99,25412.0,42008.0,38016686.19,17587.0,24421.0,3160741.11,34855945.08,16010.0,13034.0,203.49,-2656.0,-4874.0,3145490.65,-1769.0,-3105.0,-496775.85,3642266.49,-1412.0,-1781.0,1232.791626,20834.103516,,,162,160,418,799,1569,7,0,0,0,0,0,0,1,0,0,0,0,0
289,2022-07-17,1108.48,22756.0,37134.0,41162176.84,15818.0,21316.0,2663965.26,38498211.57,14598.0,11253.0,-66.19,1949.0,881.0,-1539548.47,-3404.0,4285.0,-649189.5,-890358.97,1642.0,1094.0,1353.205078,21195.041016,,,210,149,203,991,1563,7,0,0,0,0,0,0,1,0,0,0,0,0
290,2022-07-18,1042.29,24705.0,38015.0,39622628.37,12414.0,25601.0,2014775.76,37607852.6,16240.0,12347.0,-127.63,-1267.0,-5270.0,-9672024.43,-260.0,-5010.0,-582228.2,-9089796.21,-1177.0,-1186.0,1338.80603,20781.912109,11561.639648,107.980003,142,158,295,1149,1690,7,0,0,0,0,0,0,1,0,0,0,0,0
291,2022-07-19,914.66,23438.0,32745.0,29950603.94,12154.0,20591.0,1432547.56,28518056.39,15063.0,11161.0,107.97,2111.0,3267.0,6876183.65,1212.0,2055.0,1887188.87,4988994.78,1213.0,1932.0,1578.383911,22467.849609,11515.0,107.489998,140,216,214,1333,1698,7,0,0,0,0,0,0,1,0,0,0,0,0
292,2022-07-20,1022.63,25549.0,36012.0,36826787.59,13366.0,22646.0,3319736.43,33507051.17,16276.0,13093.0,-97.21,1650.0,2865.0,-849206.0,6202.0,-3337.0,1807947.38,-2657153.4,-126.0,914.0,1542.954346,23393.191406,11726.089844,106.66999799999999,171,159,167,1339,1756,7,0,0,0,0,0,0,1,0,0,0,0,0
293,2022-07-21,925.42,27199.0,38877.0,35977581.59,19568.0,19309.0,5127683.81,30849897.77,16150.0,14007.0,-122.45,-461.0,2772.0,-2534821.29,-561.0,3333.0,-1409976.26,-1124845.02,662.0,-357.0,1520.3745119999999,23233.201172,11914.150391,107.089996,92,220,202,1315,1817,7,0,0,0,0,0,0,1,0,0,0,0,0
294,2022-07-22,802.97,26738.0,41649.0,33442760.3,19007.0,22642.0,3717707.55,29725052.75,16812.0,13650.0,183.52,-4436.0,-8581.0,-821565.7,-3719.0,-4862.0,-1311748.68,490182.98,-2938.0,-2130.0,1576.745361,23163.751953,12025.370117,106.589996,162,181,140,1140,1636,7,0,0,0,0,0,0,1,0,0,0,0,0
295,2022-07-23,986.49,22302.0,33068.0,32621194.6,15288.0,17780.0,2405958.87,30215235.73,13874.0,11520.0,-206.96,193.0,10111.0,1038055.61,9924.0,187.0,586805.26,451250.35,1095.0,-1309.0,1536.4573970000001,22706.984375,,,421,337,166,748,1462,7,0,0,0,0,0,0,1,0,0,0,0,0
296,2022-07-24,779.53,22495.0,43179.0,33659250.21,25212.0,17967.0,2992764.13,30666486.08,14969.0,10211.0,-71.17,12958.0,6969.0,1863486.43,-551.0,7520.0,1881321.23,-17834.8,12639.0,5970.0,1549.222534,22465.509766,,,89,166,189,911,1400,7,0,0,0,0,0,0,1,0,0,0,0,0
297,2022-07-25,708.36,35453.0,50148.0,35522736.64,24661.0,25487.0,4874085.36,30648651.28,27608.0,16181.0,260.6,-7241.0,-13091.0,383843.29,-10996.0,-2095.0,-1567131.18,1950974.46,-8535.0,-2719.0,1599.157227,22607.15625,11837.959961,106.550003,250,33,342,1080,1561,7,0,0,0,0,0,0,1,0,0,0,0,0
298,2022-07-26,968.96,28212.0,37057.0,35906579.93,13665.0,23392.0,3306954.18,32599625.74,19073.0,13462.0,-53.48,-3206.0,1163.0,-916963.02,370.0,793.0,-304748.26,-612214.75,-4185.0,-135.0,1445.151123,21361.121094,11701.530273,106.449997,222,247,349,1171,1573,7,0,0,0,0,0,0,1,0,0,0,0,0
299,2022-07-27,915.48,25006.0,38220.0,34989616.91,14035.0,24185.0,3002205.92,31987410.99,14888.0,13327.0,231.26,-1971.0,-6327.0,1583272.08,-769.0,-5558.0,-697020.65,2280292.72,-301.0,-2232.0,1443.726807,21244.169922,11756.19043,107.129997,184,116,167,1212,1402,7,0,0,0,0,0,0,1,0,0,0,0,0
300,2022-07-28,1146.74,23035.0,31893.0,36572888.99,13266.0,18627.0,2305185.27,34267703.71,14587.0,11095.0,160.54,-2958.0,-3038.0,1148722.74,-2499.0,-539.0,-639632.31,1788355.06,-2436.0,-1088.0,1636.231934,22933.640625,12036.480469,106.370003,353,280,27,1226,1576,7,0,0,0,0,0,0,1,0,0,0,0,0
301,2022-07-29,1307.28,20077.0,28855.0,37721611.73,10767.0,18088.0,1665552.96,36056058.77,12151.0,10007.0,-253.84,-257.0,3042.0,-4120034.93,1459.0,1583.0,-399293.05,-3720741.88,-34.0,-117.0,1725.6239010000002,23845.212891,12239.69043,106.209999,267,44,94,1029,1762,7,0,0,0,0,0,0,1,0,0,0,0,0
302,2022-07-30,1053.44,19820.0,31897.0,33601576.8,12226.0,19671.0,1266259.91,32335316.89,12117.0,9890.0,-172.93,816.0,3275.0,-2632346.03,3914.0,-639.0,-209586.02,-2422760.01,1417.0,199.0,1727.06189,23796.818359,,,210,172,231,787,1526,7,0,0,0,0,0,0,1,0,0,0,0,0
303,2022-07-31,880.51,20636.0,35172.0,30969230.77,16140.0,19032.0,1056673.89,29912556.88,13534.0,10089.0,302.19,-619.0,-4300.0,5543145.26,-5967.0,1667.0,736984.47,4806160.79,-1206.0,74.0,1695.8847660000001,23652.070313,,,127,152,188,792,1532,7,0,0,0,0,0,0,1,0,0,0,0,0
304,2022-08-01,1182.7,20017.0,30872.0,36512376.03,10173.0,20699.0,1793658.36,34718717.67,12328.0,10163.0,65.65,-1485.0,-2256.0,-789475.13,472.0,-2728.0,-977342.7,187867.57,-934.0,-1025.0,1681.445557,23336.71875,12317.959961,105.83000200000001,200,310,188,1121,1598,8,0,0,0,0,0,0,0,1,0,0,0,0
305,2022-08-02,1248.35,18532.0,28616.0,35722900.9,10645.0,17971.0,816315.66,34906585.24,11394.0,9138.0,-30.65,1484.0,1899.0,1435211.83,1264.0,635.0,5090496.49,-3655284.66,1378.0,656.0,1634.645874,23308.433594,12287.669922,105.360001,180,196,241,1126,1554,8,0,0,0,0,0,0,0,1,0,0,0,0
